Date,Result,Forward_ Gls_sum,Forward_ Gls_mean,Forward_Ast_sum,Forward_Ast_mean,Forward_ SoT_sum,Forward_ SoT_mean,Forward_Take-Ons Att_sum,Forward_Take-Ons Att_mean,Forward_Expected xG_sum,Forward_Expected xG_mean,Forward_xAG_sum,Forward_xAG_mean,Forward_Rebalanced_Score_sum,Forward_Rebalanced_Score_mean,Midfielder_Passes Cmp_sum,Midfielder_Passes Cmp_mean,Midfielder_KP_sum,Midfielder_KP_mean,Midfielder_ Tkl_sum,Midfielder_ Tkl_mean,Midfielder_Tackles Tkl_sum,Midfielder_Tackles Tkl_mean,Midfielder_Carries Carries_sum,Midfielder_Carries Carries_mean,Midfielder_ Touches_sum,Midfielder_ Touches_mean,Midfielder_Rebalanced_Score_sum,Midfielder_Rebalanced_Score_mean,Defender_Int_sum,Defender_Int_mean,Defender_ Blocks_sum,Defender_ Blocks_mean,Defender_Clr_sum,Defender_Clr_mean,Defender_ Tkl_sum,Defender_ Tkl_mean,Defender_Tackles Tkl_sum,Defender_Tackles Tkl_mean,Defender_Rebalanced_Score_sum,Defender_Rebalanced_Score_mean,Goalkeeper_Passes Cmp%_sum,Goalkeeper_Passes Cmp%_mean,Goalkeeper_Passes Cmp_sum,Goalkeeper_Passes Cmp_mean,Goalkeeper_Err_sum,Goalkeeper_Err_mean,Goalkeeper_Passes PrgP_sum,Goalkeeper_Passes PrgP_mean,Goalkeeper_Total Cmp_sum,Goalkeeper_Total Cmp_mean,Goalkeeper_Rebalanced_Score_sum,Goalkeeper_Rebalanced_Score_mean,Win
2019-11-06,W,5.0,1.25,2.0,0.5,8.0,2.0,9.0,2.25,3.3,0.825,1.6,0.4,67.98429591174562,16.996073977936405,271.0,67.75,5.0,1.25,3.0,0.75,3.0,0.75,186.0,46.5,317.0,79.25,35.337353745215964,8.834338436303991,3.0,0.6,5.0,1.0,9.0,1.8,1.0,0.2,1.0,0.2,28.318367346938775,5.663673469387755,96.2,96.2,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,19.24,19.24,1
2019-11-09,W,2.0,0.4,0.0,0.0,2.0,0.4,18.0,3.6,2.1,0.42000000000000004,0.8999999999999999,0.18,21.05880281690141,4.211760563380282,158.0,39.5,1.0,0.25,7.0,1.75,7.0,1.75,117.0,29.25,218.0,54.5,24.581408450704224,6.145352112676056,5.0,1.25,3.0,0.75,17.0,4.25,6.0,1.5,6.0,1.5,33.4,8.35,68.1,68.1,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,13.62,13.62,1
2019-11-23,W,1.0,0.25,1.0,0.25,7.0,1.75,16.0,4.0,1.1,0.275,0.30000000000000004,0.07500000000000001,43.20909090909091,10.802272727272728,151.0,30.2,10.0,2.0,9.0,1.8,9.0,1.8,131.0,26.2,215.0,43.0,48.37317073170732,9.674634146341464,2.0,0.5,4.0,1.0,12.0,3.0,7.0,1.75,7.0,1.75,32.4,8.1,75.0,75.0,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,15.0,15.0,1
2019-11-30,W,0.0,0.0,0.0,0.0,3.0,0.6,8.0,1.6,0.8,0.16,0.30000000000000004,0.06000000000000001,11.881013505844967,2.3762027011689932,174.0,43.5,3.0,0.75,8.0,2.0,8.0,2.0,150.0,37.5,247.0,61.75,28.897583429228998,7.2243958573072495,5.0,1.25,4.0,1.0,9.0,2.25,4.0,1.0,4.0,1.0,35.80111111111111,8.950277777777778,86.7,86.7,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,17.34,17.34,1
2019-12-07,W,1.0,0.25,1.0,0.25,6.0,1.5,13.0,3.25,1.8,0.45,1.1,0.275,35.79333333333334,8.948333333333334,163.0,40.75,3.0,0.75,6.0,1.5,6.0,1.5,151.0,37.75,227.0,56.75,26.547142857142855,6.636785714285714,5.0,1.0,5.0,1.0,8.0,1.6,7.0,1.4,7.0,1.4,32.44655826558265,6.4893116531165305,71.8,71.8,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,14.36,14.36,1
2019-12-11,W,2.0,0.4,1.0,0.2,3.0,0.6,9.0,1.8,1.0,0.2,1.1,0.22000000000000003,40.47763157894737,8.095526315789474,202.0,50.5,5.0,1.25,6.0,1.5,6.0,1.5,180.0,45.0,269.0,67.25,33.49759036144579,8.374397590361447,2.0,0.5,3.0,0.75,6.0,1.5,8.0,2.0,8.0,2.0,22.4,5.6,76.2,76.2,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,15.24,15.24,1
2020-01-04,W,0.0,0.0,0.0,0.0,4.0,0.8,4.0,0.8,0.9999999999999999,0.19999999999999998,0.4,0.08,17.987499999999997,3.5974999999999993,123.0,30.75,3.0,0.75,5.0,1.25,5.0,1.25,82.0,20.5,202.0,50.5,28.88,7.22,11.0,2.75,7.0,1.75,21.0,5.25,5.0,1.25,5.0,1.25,51.4,12.85,63.6,63.6,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,12.72,12.72,1
2020-01-18,W,0.0,0.0,2.0,0.4,0.0,0.0,11.0,2.2,0.2,0.04,1.1,0.22000000000000003,22.43058224985868,4.486116449971736,163.0,54.333333333333336,3.0,1.0,8.0,2.6666666666666665,8.0,2.6666666666666665,136.0,45.333333333333336,219.0,73.0,21.04,7.013333333333333,7.0,1.4,7.0,1.4,13.0,2.6,9.0,1.8,9.0,1.8,54.18571428571428,10.837142857142856,81.3,81.3,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,16.259999999999998,16.259999999999998,1
2020-01-26,W,0.0,0.0,0.0,0.0,2.0,0.4,12.0,2.4,0.2,0.04,0.1,0.02,5.566853932584269,1.1133707865168538,203.0,50.75,5.0,1.25,2.0,0.5,2.0,0.5,136.0,34.0,263.0,65.75,24.76689655172414,6.191724137931035,7.0,1.75,5.0,1.25,10.0,2.5,12.0,3.0,12.0,3.0,48.4,12.1,65.5,65.5,19.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,13.1,13.1,1
2020-02-01,W,1.0,0.2,0.0,0.0,4.0,0.8,4.0,0.8,0.6,0.12,0.1,0.02,23.35,4.67,170.0,56.666666666666664,6.0,2.0,8.0,2.6666666666666665,8.0,2.6666666666666665,131.0,43.666666666666664,229.0,76.33333333333333,31.55,10.516666666666667,3.0,0.75,5.0,1.25,9.0,2.25,6.0,1.5,6.0,1.5,31.9,7.975,83.3,83.3,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,16.66,16.66,1
2020-02-09,W,3.0,0.5,1.0,0.16666666666666666,4.0,0.6666666666666666,12.0,2.0,1.7,0.2833333333333333,0.4,0.06666666666666667,88.68793103448276,14.78132183908046,127.0,42.333333333333336,6.0,2.0,7.0,2.3333333333333335,7.0,2.3333333333333335,86.0,28.666666666666668,197.0,65.66666666666667,34.48,11.493333333333332,6.0,1.5,3.0,0.75,14.0,3.5,7.0,1.75,7.0,1.75,34.4,8.6,60.0,60.0,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,12.0,12.0,1
2020-02-22,L,0.0,0.0,0.0,0.0,4.0,0.8,7.0,1.4,1.4000000000000001,0.28,0.8999999999999999,0.18,18.175,3.6350000000000002,171.0,42.75,2.0,0.5,7.0,1.75,7.0,1.75,127.0,31.75,232.0,58.0,23.1175,5.779375,6.0,1.5,5.0,1.25,10.0,2.5,3.0,0.75,3.0,0.75,38.4,9.6,76.2,76.2,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,15.24,15.24,0
2020-02-26,L,1.0,0.2,1.0,0.2,3.0,0.6,7.0,1.4,0.9,0.18,0.6,0.12,35.07635542168674,7.015271084337348,129.0,32.25,1.0,0.25,5.0,1.25,5.0,1.25,127.0,31.75,184.0,46.0,23.181204819277106,5.7953012048192765,5.0,1.25,5.0,1.25,9.0,2.25,6.0,1.5,6.0,1.5,30.98267973856209,7.745669934640523,90.2,90.2,46.0,46.0,0.0,0.0,0.0,0.0,46.0,46.0,18.04,18.04,0
2020-03-01,W,1.0,0.5,0.0,0.0,1.0,0.5,3.0,1.5,0.5,0.25,0.1,0.05,28.63932584269663,14.319662921348314,231.0,33.0,4.0,0.5714285714285714,11.0,1.5714285714285714,11.0,1.5714285714285714,204.0,29.142857142857142,331.0,47.285714285714285,42.64502262443439,6.092146089204912,4.0,1.0,7.0,1.75,10.0,2.5,8.0,2.0,8.0,2.0,36.4,9.1,95.5,95.5,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,19.1,19.1,1
2020-03-08,L,1.0,0.5,0.0,0.0,1.0,0.5,3.0,1.5,1.4,0.7,0.1,0.05,28.715353535353536,14.357676767676768,216.0,36.0,6.0,1.0,11.0,1.8333333333333333,11.0,1.8333333333333333,195.0,32.5,320.0,53.333333333333336,34.92917546505782,5.821529244176303,6.0,1.2,7.0,1.4,14.0,2.8,3.0,0.6,3.0,0.6,39.779310344827586,7.9558620689655175,80.0,80.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,16.0,16.0,0
2020-06-14,W,0.0,0.0,1.0,0.2,2.0,0.4,14.0,2.8,0.2,0.04,0.9,0.18,14.299999999999999,2.86,150.0,37.5,0.0,0.0,5.0,1.25,5.0,1.25,127.0,31.75,219.0,54.75,15.3255421686747,3.831385542168675,7.0,1.1666666666666667,4.0,0.6666666666666666,15.0,2.5,7.0,1.1666666666666667,7.0,1.1666666666666667,51.4,8.566666666666666,75.5,75.5,37.0,37.0,2.0,2.0,0.0,0.0,37.0,37.0,10.1,10.1,1
2020-06-18,W,3.0,0.6,2.0,0.4,7.0,1.4,12.0,2.4,1.3,0.26,1.3,0.26,64.18199480705525,12.83639896141105,265.0,88.33333333333333,4.0,1.3333333333333333,7.0,2.3333333333333335,7.0,2.3333333333333335,272.0,90.66666666666667,314.0,104.66666666666667,29.979999999999997,9.993333333333332,8.0,2.0,4.0,1.0,5.0,1.25,2.0,0.5,2.0,0.5,29.9,7.475,80.0,80.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,1
2020-06-21,W,1.0,0.2,0.0,0.0,3.0,0.6,10.0,2.0,0.4,0.08,0.0,0.0,24.31398601398601,4.862797202797202,145.0,36.25,3.0,0.75,7.0,1.75,7.0,1.75,124.0,31.0,203.0,50.75,28.695,7.17375,3.0,0.5,11.0,1.8333333333333333,10.0,1.6666666666666667,5.0,0.8333333333333334,5.0,0.8333333333333334,52.81829241015954,8.803048735026591,79.1,79.1,34.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,15.82,15.82,1
2020-06-24,W,1.0,0.16666666666666666,0.0,0.0,5.0,0.8333333333333334,7.0,1.1666666666666667,1.3,0.21666666666666667,0.6000000000000001,0.10000000000000002,46.37317073170732,7.728861788617887,140.0,28.0,4.0,0.8,6.0,1.2,6.0,1.2,97.0,19.4,173.0,34.6,43.40808043285149,8.681616086570298,4.0,1.0,3.0,0.75,10.0,2.5,4.0,1.0,4.0,1.0,28.4,7.1,87.1,87.1,27.0,27.0,0.0,0.0,0.0,0.0,27.0,27.0,17.42,17.42,1
2020-06-28,W,0.0,0.0,1.0,0.2,3.0,0.6,9.0,1.8,0.30000000000000004,0.06000000000000001,0.7999999999999999,0.15999999999999998,18.036559139784945,3.607311827956989,213.0,71.0,4.0,1.3333333333333333,3.0,1.0,3.0,1.0,210.0,70.0,281.0,93.66666666666667,18.759999999999998,6.253333333333333,5.0,1.25,2.0,0.5,2.0,0.5,6.0,1.5,6.0,1.5,29.4,7.35,83.3,83.3,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,16.66,16.66,1
2020-07-02,W,0.0,0.0,0.0,0.0,3.0,0.5,8.0,1.3333333333333333,1.0,0.16666666666666666,0.2,0.03333333333333333,13.919971003986953,2.3199951673311587,169.0,42.25,1.0,0.25,1.0,0.25,1.0,0.25,159.0,39.75,239.0,59.75,15.215023041474655,3.803755760368664,7.0,1.4,1.0,0.2,11.0,2.2,8.0,1.6,8.0,1.6,41.606896551724134,8.321379310344827,84.1,84.1,37.0,37.0,0.0,0.0,0.0,0.0,37.0,37.0,16.82,16.82,1
2020-07-05,W,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,11.0,1.8333333333333333,1.7,0.2833333333333333,1.0,0.16666666666666666,13.992473449284287,2.3320789082140476,136.0,34.0,2.0,0.5,6.0,1.5,6.0,1.5,143.0,35.75,184.0,46.0,30.41857142857143,7.604642857142857,4.0,1.0,6.0,1.5,12.0,3.0,6.0,1.5,6.0,1.5,38.4,9.6,72.4,72.4,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,14.480000000000002,14.480000000000002,1
2020-07-10,W,2.0,0.2857142857142857,1.0,0.14285714285714285,6.0,0.8571428571428571,16.0,2.2857142857142856,1.6,0.2285714285714286,1.1,0.15714285714285717,62.448454106280195,8.9212077294686,234.0,58.5,2.0,0.5,4.0,1.0,4.0,1.0,144.0,36.0,286.0,71.5,23.080852738424795,5.770213184606199,4.0,1.0,4.0,1.0,6.0,1.5,4.0,1.0,4.0,1.0,31.4,7.85,97.2,97.2,35.0,35.0,0.0,0.0,0.0,0.0,35.0,35.0,19.44,19.44,1
2020-07-13,W,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.2,0.2,0.0,0.0,14.6,14.6,243.0,34.714285714285715,9.0,1.2857142857142858,8.0,1.1428571428571428,8.0,1.1428571428571428,211.0,30.142857142857142,310.0,44.285714285714285,56.85142857142857,8.121632653061225,2.0,0.5,1.0,0.25,8.0,2.0,4.0,1.0,4.0,1.0,17.4,4.35,74.0,74.0,37.0,37.0,0.0,0.0,0.0,0.0,37.0,37.0,14.8,14.8,1
2020-07-16,W,2.0,0.4,0.0,0.0,3.0,0.6,10.0,2.0,1.2,0.24,0.0,0.0,25.00689655172414,5.001379310344828,170.0,34.0,6.0,1.2,7.0,1.4,7.0,1.4,168.0,33.6,207.0,41.4,42.66285714285714,8.532571428571428,2.0,0.4,3.0,0.6,8.0,1.6,4.0,0.8,4.0,0.8,22.074698795180723,4.4149397590361446,78.3,78.3,36.0,36.0,0.0,0.0,0.0,0.0,36.0,36.0,15.659999999999998,15.659999999999998,1
2020-08-07,L,1.0,0.2,1.0,0.2,4.0,0.8,8.0,1.6,0.6,0.12,0.7000000000000001,0.14,28.446341463414637,5.689268292682927,139.0,34.75,2.0,0.5,3.0,0.75,3.0,0.75,124.0,31.0,180.0,45.0,16.034133969600564,4.008533492400141,6.0,1.2,8.0,1.6,9.0,1.8,7.0,1.4,7.0,1.4,37.680487804878055,7.536097560975611,79.2,79.2,42.0,42.0,1.0,1.0,0.0,0.0,42.0,42.0,13.34,13.34,0
2020-09-26,W,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,5.0,1.6666666666666667,1.5,0.5,0.4,0.13333333333333333,16.200000000000003,5.400000000000001,212.0,35.333333333333336,6.0,1.0,9.0,1.5,9.0,1.5,159.0,26.5,288.0,48.0,39.738616600790515,6.623102766798419,4.0,1.0,6.0,1.5,7.0,1.75,5.0,1.25,5.0,1.25,33.9,8.475,91.4,91.4,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,18.28,18.28,1
2020-09-30,W,1.0,0.25,0.0,0.0,4.0,1.0,7.0,1.75,1.4,0.35,0.2,0.05,36.56919995549126,9.142299988872814,192.0,38.4,7.0,1.4,5.0,1.0,5.0,1.0,192.0,38.4,276.0,55.2,29.30483193277311,5.8609663865546215,5.0,1.0,1.0,0.2,18.0,3.6,5.0,1.0,5.0,1.0,39.424159663865545,7.884831932773109,89.7,89.7,35.0,35.0,0.0,0.0,0.0,0.0,35.0,35.0,17.94,17.94,1
2020-10-04,W,2.0,0.4,1.0,0.2,2.0,0.4,9.0,1.8,2.0999999999999996,0.41999999999999993,1.7999999999999998,0.36,45.108823529411765,9.021764705882353,135.0,27.0,5.0,1.0,11.0,2.2,11.0,2.2,101.0,20.2,207.0,41.4,28.463636363636365,5.692727272727273,7.0,1.75,2.0,0.5,9.0,2.25,5.0,1.25,5.0,1.25,28.9,7.225,63.8,63.8,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,12.76,12.76,1
2020-10-17,L,0.0,0.0,0.0,0.0,2.0,0.4,9.0,1.8,0.7999999999999999,0.15999999999999998,0.30000000000000004,0.06000000000000001,18.275982905982907,3.6551965811965816,207.0,41.4,6.0,1.2,3.0,0.6,3.0,0.6,194.0,38.8,268.0,53.6,34.3097113997114,6.861942279942279,10.0,2.0,3.0,0.6,13.0,2.6,5.0,1.0,5.0,1.0,43.4,8.68,96.7,96.7,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,19.340000000000003,19.340000000000003,0
2020-10-21,L,1.0,0.2,0.0,0.0,4.0,0.8,12.0,2.4,0.8,0.16,0.1,0.02,30.168534482758627,6.033706896551726,232.0,58.0,3.0,0.75,12.0,3.0,12.0,3.0,189.0,47.25,296.0,74.0,32.15304347826087,8.038260869565217,4.0,1.0,2.0,0.5,3.0,0.75,15.0,3.75,15.0,3.75,35.9,8.975,100.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,20.0,20.0,0
2020-10-24,W,0.0,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.125,0.9,0.225,22.799999999999997,5.699999999999999,154.0,38.5,7.0,1.75,10.0,2.5,10.0,2.5,107.0,26.75,215.0,53.75,31.328449197860962,7.832112299465241,11.0,2.2,3.0,0.6,12.0,2.4,9.0,1.8,9.0,1.8,48.15,9.629999999999999,84.4,84.4,27.0,27.0,0.0,0.0,0.0,0.0,27.0,27.0,16.880000000000003,16.880000000000003,1
2020-10-31,W,3.0,0.6,2.0,0.4,4.0,0.8,12.0,2.4,1.8,0.36,1.2999999999999998,0.25999999999999995,58.92247129579005,11.78449425915801,199.0,39.8,3.0,0.6,8.0,1.6,8.0,1.6,157.0,31.4,242.0,48.4,43.758929691862825,8.751785938372565,3.0,0.6,4.0,0.8,6.0,1.2,10.0,2.0,10.0,2.0,31.69185520361991,6.338371040723982,90.3,90.3,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,18.06,18.06,1
2020-11-03,W,2.0,0.4,1.0,0.2,4.0,0.8,7.0,1.4,0.7,0.13999999999999999,0.30000000000000004,0.06000000000000001,44.32380952380952,8.864761904761904,138.0,34.5,3.0,0.75,5.0,1.25,5.0,1.25,112.0,28.0,206.0,51.5,31.53922077922078,7.884805194805195,12.0,3.0,6.0,1.5,5.0,1.25,3.0,0.75,3.0,0.75,35.9,8.975,80.0,80.0,44.0,44.0,0.0,0.0,0.0,0.0,44.0,44.0,16.0,16.0,1
2020-11-08,L,1.0,0.14285714285714285,0.0,0.0,3.0,0.42857142857142855,8.0,1.1428571428571428,1.0,0.14285714285714285,0.5,0.07142857142857142,42.37079365079366,6.052970521541951,182.0,45.5,5.0,1.25,7.0,1.75,7.0,1.75,163.0,40.75,230.0,57.5,40.94867208672087,10.237168021680217,2.0,0.5,2.0,0.5,5.0,1.25,8.0,2.0,8.0,2.0,22.9,5.725,92.3,92.3,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,18.46,18.46,0
2020-11-25,W,1.0,0.2,0.0,0.0,3.0,0.6,14.0,2.8,2.1,0.42000000000000004,0.2,0.04,40.21052374349788,8.042104748699575,312.0,78.0,8.0,2.0,4.0,1.0,4.0,1.0,257.0,64.25,359.0,89.75,40.09377990430622,10.023444976076554,2.0,0.5,2.0,0.5,10.0,2.5,9.0,2.25,9.0,2.25,23.4,5.85,85.7,85.7,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,17.14,17.14,1
2020-11-28,L,0.0,0.0,0.0,0.0,4.0,0.8,7.0,1.4,0.5,0.1,0.0,0.0,20.478571428571428,4.095714285714285,188.0,37.6,5.0,1.0,5.0,1.0,5.0,1.0,144.0,28.8,257.0,51.4,36.72807486631016,7.345614973262032,3.0,0.6,5.0,1.0,4.0,0.8,3.0,0.6,3.0,0.6,30.370588235294115,6.074117647058823,75.0,75.0,12.0,12.0,1.0,1.0,0.0,0.0,12.0,12.0,12.5,12.5,0
2020-12-01,L,0.0,0.0,0.0,0.0,3.0,0.6,18.0,3.6,0.8999999999999999,0.18,0.2,0.04,14.843233082706766,2.968646616541353,200.0,50.0,7.0,1.75,3.0,0.75,3.0,0.75,168.0,42.0,255.0,63.75,28.61383458646616,7.15345864661654,5.0,1.25,5.0,1.25,2.0,0.5,0.0,0.0,0.0,0.0,26.4,6.6,89.5,89.5,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,17.9,17.9,0
2020-12-05,W,0.0,0.0,0.0,0.0,1.0,0.25,6.0,1.5,1.3,0.325,0.9,0.225,10.299999999999999,2.5749999999999997,110.0,36.666666666666664,2.0,0.6666666666666666,4.0,1.3333333333333333,4.0,1.3333333333333333,62.0,20.666666666666668,157.0,52.333333333333336,15.100000000000001,5.033333333333334,4.0,1.0,5.0,1.25,12.0,3.0,9.0,2.25,9.0,2.25,39.400000000000006,9.850000000000001,55.6,55.6,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,11.12,11.12,1
2020-12-09,W,2.0,0.5,1.0,0.25,4.0,1.0,11.0,2.75,2.0,0.5,0.8,0.2,32.630426179604264,8.157606544901066,233.0,77.66666666666667,5.0,1.6666666666666667,2.0,0.6666666666666666,2.0,0.6666666666666666,110.0,36.666666666666664,276.0,92.0,21.039999999999996,7.013333333333332,2.0,0.5,0.0,0.0,8.0,2.0,8.0,2.0,8.0,2.0,18.4,4.6,89.4,89.4,42.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,17.88,17.88,1
2020-12-12,W,0.0,0.0,0.0,0.0,2.0,0.4,8.0,1.6,0.6,0.12,0.2,0.04,7.3133333333333335,1.4626666666666668,204.0,51.0,2.0,0.5,3.0,0.75,3.0,0.75,177.0,44.25,248.0,62.0,29.88275862068965,7.4706896551724125,7.0,1.75,4.0,1.0,6.0,1.5,11.0,2.75,11.0,2.75,43.77128205128205,10.942820512820512,72.5,72.5,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,14.5,14.5,1
2020-12-15,W,2.0,0.4,1.0,0.2,3.0,0.6,5.0,1.0,1.3,0.26,0.8,0.16,35.03617511520738,7.007235023041476,228.0,57.0,5.0,1.25,3.0,0.75,3.0,0.75,230.0,57.5,272.0,68.0,39.35714285714286,9.839285714285715,8.0,2.0,7.0,1.75,9.0,2.25,4.0,1.0,4.0,1.0,47.9,11.975,100.0,100.0,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,20.0,20.0,1
2020-12-20,W,2.0,0.5,3.0,0.75,3.0,0.75,8.0,2.0,2.0,0.5,1.0,0.25,58.87487027427724,14.71871756856931,186.0,46.5,2.0,0.5,4.0,1.0,4.0,1.0,136.0,34.0,239.0,59.75,24.731119347664936,6.182779836916234,6.0,1.5,3.0,0.75,15.0,3.75,4.0,1.0,4.0,1.0,36.9,9.225,68.4,68.4,39.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,13.68,13.68,1
2020-12-23,W,1.0,0.2,1.0,0.2,2.0,0.4,3.0,0.6,0.5,0.1,0.7999999999999999,0.15999999999999998,32.77834725193216,6.555669450386432,165.0,41.25,6.0,1.5,3.0,0.75,3.0,0.75,104.0,26.0,222.0,55.5,34.574065934065935,8.643516483516484,3.0,0.75,5.0,1.25,11.0,2.75,5.0,1.25,5.0,1.25,30.9,7.725,82.9,82.9,34.0,34.0,1.0,1.0,0.0,0.0,34.0,34.0,14.080000000000002,14.080000000000002,1
2021-01-02,W,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,6.0,1.0,0.8,0.13333333333333333,0.8,0.13333333333333333,45.022150736237236,7.503691789372873,161.0,32.2,3.0,0.6,7.0,1.4,7.0,1.4,124.0,24.8,211.0,42.2,34.53285714285714,6.906571428571428,3.0,0.75,6.0,1.5,19.0,4.75,6.0,1.5,6.0,1.5,35.39333333333333,8.848333333333333,71.0,71.0,22.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,14.2,14.2,1
2021-01-23,W,3.0,0.6,1.0,0.2,4.0,0.8,13.0,2.6,1.1,0.22000000000000003,0.2,0.04,42.69089605734768,8.538179211469537,211.0,52.75,7.0,1.75,6.0,1.5,6.0,1.5,175.0,43.75,260.0,65.0,44.620526315789476,11.155131578947369,4.0,1.0,5.0,1.25,7.0,1.75,5.0,1.25,5.0,1.25,32.815555555555555,8.203888888888889,84.6,84.6,33.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0,16.919999999999998,16.919999999999998,1
2021-01-30,L,1.0,0.2,0.0,0.0,2.0,0.4,8.0,1.6,1.2,0.24,0.4,0.08,26.40111111111111,5.280222222222222,156.0,52.0,5.0,1.6666666666666667,10.0,3.3333333333333335,10.0,3.3333333333333335,128.0,42.666666666666664,212.0,70.66666666666667,29.54,9.846666666666666,2.0,0.5,1.0,0.25,8.0,2.0,5.0,1.25,5.0,1.25,13.308888888888887,3.327222222222222,69.0,69.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,13.8,13.8,0
2021-02-06,W,0.0,0.0,0.0,0.0,4.0,1.0,9.0,2.25,1.3,0.325,0.5,0.125,14.8,3.7,216.0,72.0,9.0,3.0,8.0,2.6666666666666665,8.0,2.6666666666666665,182.0,60.666666666666664,278.0,92.66666666666667,30.22,10.073333333333332,3.0,0.6,7.0,1.4,9.0,1.8,2.0,0.4,2.0,0.4,33.59984126984127,6.719968253968254,82.4,82.4,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,16.48,16.48,1
2021-02-09,W,1.0,0.25,1.0,0.25,2.0,0.5,6.0,1.5,0.5,0.125,0.5,0.125,25.8,6.45,162.0,54.0,6.0,2.0,2.0,0.6666666666666666,2.0,0.6666666666666666,102.0,34.0,226.0,75.33333333333333,20.194444444444443,6.731481481481481,5.0,1.6666666666666667,1.0,0.3333333333333333,4.0,1.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,15.299999999999999,5.1,73.2,73.2,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,14.64,14.64,1
2021-02-14,W,1.0,0.25,0.0,0.0,3.0,0.75,6.0,1.5,0.6,0.15,0.0,0.0,22.079975579975578,5.5199938949938945,235.0,58.75,8.0,2.0,7.0,1.75,7.0,1.75,213.0,53.25,278.0,69.5,42.073076923076925,10.518269230769231,6.0,1.2,4.0,0.8,5.0,1.0,4.0,0.8,4.0,0.8,42.68571428571428,8.537142857142857,89.3,89.3,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,17.86,17.86,1
2021-02-20,W,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.1,0.03333333333333333,0.0,0.0,2.985897435897436,0.9952991452991453,202.0,50.5,6.0,1.5,9.0,2.25,9.0,2.25,169.0,42.25,281.0,70.25,34.607777777777784,8.651944444444446,8.0,2.0,6.0,1.5,13.0,3.25,9.0,2.25,9.0,2.25,46.9,11.725,70.0,70.0,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,14.0,14.0,1
2021-02-24,W,0.0,0.0,0.0,0.0,2.0,0.5,13.0,3.25,0.6000000000000001,0.15000000000000002,0.2,0.05,12.728011204481794,3.1820028011204484,286.0,95.33333333333333,10.0,3.3333333333333335,4.0,1.3333333333333333,4.0,1.3333333333333333,247.0,82.33333333333333,352.0,117.33333333333333,35.980000000000004,11.993333333333334,5.0,1.25,4.0,1.0,6.0,1.5,9.0,2.25,9.0,2.25,32.400000000000006,8.100000000000001,90.0,90.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,1
