Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL,Season, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,xAG,xA,KP,PPA,CrsPA,PrgP,Position_Group,Rebalanced_Score,Week
2022-02-06,La Liga,Granada,Marco Asensio,11.0,es ESP,RW,26-016,90.0,1.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,56.0,2.0,0.0,1.0,1.0,0.1,36.0,45.0,80.0,10.0,37.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,45.0,80.0,594.0,208.0,16.0,19.0,84.2,17.0,20.0,85.0,3.0,5.0,0.0,0.1,0.2,2.0,0.0,0.0,10.0,Forward,25.1,5
2022-02-06,La Liga,Granada,Toni Kroos,8.0,de GER,LM,32-033,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,97.0,0.0,0.0,0.1,0.1,0.1,86.0,94.0,91.5,8.0,72.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,94.0,91.5,1724.0,657.0,30.0,30.0,100.0,40.0,41.0,97.6,15.0,21.0,0.0,0.1,0.2,1.0,1.0,0.0,8.0,Midfield,6.299999999999999,5
2022-02-06,La Liga,Granada,Eduardo Camavinga,25.0,fr FRA,CM,19-088,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,37.0,1.0,0.0,0.0,0.0,0.1,30.0,32.0,93.8,2.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,32.0,93.8,557.0,88.0,12.0,12.0,100.0,14.0,15.0,93.3,4.0,4.0,0.0,0.1,0.1,2.0,0.0,0.0,2.0,Midfield,11.01,5
2022-02-06,La Liga,Granada,Federico Valverde,15.0,uy URU,CM,23-199,45.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,33.0,2.0,2.0,0.1,0.1,0.2,19.0,25.0,76.0,2.0,17.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,19.0,25.0,76.0,249.0,54.0,12.0,15.0,80.0,7.0,7.0,100.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,2.0,Midfield,7.25,5
2022-02-06,La Liga,Granada,Luka Modrić,10.0,hr CRO,RM,36-150,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,85.0,3.0,0.0,0.2,0.2,0.0,72.0,76.0,94.7,11.0,56.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,72.0,76.0,94.7,1327.0,325.0,35.0,35.0,100.0,29.0,29.0,100.0,8.0,10.0,0.0,0.0,0.1,1.0,2.0,0.0,11.0,Midfield,11.058811369509044,5
2022-02-06,La Liga,Granada,Dani Ceballos,19.0,es ESP,RM,25-183,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,28.0,20.0,0.0,0.0,94.30069444444445,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Midfield,11.704444444444444,5
2022-02-06,La Liga,Granada,Marcelo,12.0,br BRA,LB,33-270,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,76.0,3.0,2.0,0.0,0.0,0.0,54.0,66.0,81.8,8.0,49.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,54.0,66.0,81.8,1017.0,292.0,19.0,22.0,86.4,32.0,36.0,88.9,3.0,7.0,0.0,0.0,0.1,0.0,2.0,0.0,8.0,Defense,9.88740294511379,5
2022-02-06,La Liga,Granada,Nacho,6.0,es ESP,LB,32-019,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,100.0,122.0,89.0,1.0,1.0,100.0,2.0,2.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense,6.007777777777778,5
2022-02-06,La Liga,Granada,David Alaba,4.0,at AUT,CB,29-227,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,63.0,1.0,0.0,0.0,0.0,0.2,58.0,62.0,93.5,5.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,62.0,93.5,1057.0,306.0,18.0,18.0,100.0,38.0,40.0,95.0,2.0,3.0,0.0,0.2,0.1,1.0,0.0,0.0,5.0,Defense,2.1,5
2022-02-06,La Liga,Granada,Éder Militão,3.0,br BRA,CB,24-019,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,72.0,1.0,4.0,0.1,0.1,0.0,54.0,63.0,85.7,6.0,41.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,54.0,63.0,85.7,1073.0,454.0,20.0,24.0,83.3,28.0,30.0,93.3,6.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,Defense,10.6,5
2022-02-06,La Liga,Granada,Dani Carvajal,2.0,es ESP,RB,30-026,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,94.0,1.0,0.0,0.0,0.0,0.0,72.0,88.0,81.8,8.0,50.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,72.0,88.0,81.8,1227.0,389.0,35.0,38.0,92.1,31.0,39.0,79.5,6.0,9.0,0.0,0.0,0.1,1.0,1.0,0.0,8.0,Defense,4.6,5
2022-02-06,La Liga,Granada,Thibaut Courtois,1.0,be BEL,GK,29-271,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga,21_22,41.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,74.4,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,74.4,747.0,496.0,3.0,3.0,100.0,18.0,20.0,90.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,14.880000000000004,5
2022-02-12,La Liga,Villarreal,Gareth Bale,18.0,wls WAL,FW,32-211,73.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,18.0,1.0,0.0,0.7,0.7,0.0,5.0,8.0,62.5,1.0,12.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,62.5,63.0,39.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Forward,11.793439878234398,6
2022-02-12,La Liga,Villarreal,Luka Jović,16.0,rs SRB,FW,24-051,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,2.0,0.0,0.0,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.37837837837837,0.0,0.0,85.70857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,7.6659477124183,6
2022-02-12,La Liga,Villarreal,Vinicius Júnior,20.0,br BRA,LW,21-215,81.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,56.0,4.0,1.0,0.3,0.3,0.4,32.0,39.0,82.1,1.0,48.0,6.0,5.0,2.0,4.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,32.0,39.0,82.1,419.0,56.0,22.0,26.0,84.6,7.0,8.0,87.5,1.0,1.0,0.0,0.4,0.1,3.0,0.0,0.0,1.0,Forward,5.09,6
2022-02-12,La Liga,Villarreal,Eden Hazard,7.0,be BEL,LW,31-036,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,5.0,0.0,0.0,0.0,0.0,0.3,4.0,4.0,100.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,119.0,30.0,0.0,0.0,90.55857142857144,3.0,3.0,100.0,1.0,1.0,0.0,0.3,0.1,1.0,0.0,0.0,1.0,Forward,0.01,6
2022-02-12,La Liga,Villarreal,Marco Asensio,11.0,es ESP,RW,26-022,77.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,56.0,0.0,1.0,0.1,0.1,0.3,40.0,44.0,90.9,6.0,41.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,40.0,44.0,90.9,649.0,165.0,22.0,22.0,100.0,13.0,15.0,86.7,4.0,6.0,0.0,0.3,0.3,3.0,2.0,1.0,6.0,Forward,1.8388023088023089,6
2022-02-12,La Liga,Villarreal,Rodrygo,21.0,br BRA,RW,21-034,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,11.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,6.0,50.0,31.0,2.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,0.0144444444444444,6
2022-02-12,La Liga,Villarreal,Federico Valverde,15.0,uy URU,LM,23-205,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,49.0,1.0,3.0,0.0,0.0,0.2,38.0,44.0,86.4,4.0,36.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,38.0,44.0,86.4,503.0,164.0,24.0,25.0,96.0,11.0,14.0,78.6,1.0,2.0,0.0,0.2,0.1,1.0,2.0,0.0,4.0,Midfield,5.6902308802308825,6
2022-02-12,La Liga,Villarreal,Luka Modrić,10.0,hr CRO,LM,36-156,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,11.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,100.0,132.0,27.0,5.0,5.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midfield,6.091367521367521,6
2022-02-12,La Liga,Villarreal,Casemiro,14.0,br BRA,CM,29-354,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,90.0,6.0,3.0,0.0,0.0,0.1,68.0,76.0,89.5,6.0,61.0,2.0,1.0,1.0,6.0,5.0,5.0,1.0,0.0,4.0,6.0,2.0,3.0,2.0,1.0,0.0,6.0,2.0,0.0,68.0,76.0,89.5,1300.0,460.0,30.0,33.0,90.9,26.0,30.0,86.7,11.0,11.0,0.0,0.1,0.2,1.0,0.0,0.0,6.0,Midfield,8.299999999999999,6
2022-02-12,La Liga,Villarreal,Toni Kroos,8.0,de GER,RM,32-039,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,107.0,1.0,2.0,0.1,0.1,0.1,94.0,104.0,90.4,16.0,80.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,94.0,104.0,90.4,1989.0,603.0,37.0,38.0,97.4,36.0,39.0,92.3,20.0,24.0,0.0,0.1,0.1,3.0,1.0,0.0,16.0,Midfield,11.68,6
2022-02-12,La Liga,Villarreal,Marcelo,12.0,br BRA,LB,33-276,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,64.0,0.0,2.0,0.0,0.0,0.1,57.0,63.0,90.5,8.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,63.0,90.5,954.0,224.0,27.0,27.0,100.0,23.0,25.0,92.0,5.0,9.0,0.0,0.1,0.0,2.0,0.0,0.0,8.0,Defense,6.09,6
2022-02-12,La Liga,Villarreal,Nacho,6.0,es ESP,LB,32-025,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,7.0,0.0,0.0,0.1,0.1,0.0,4.0,4.0,100.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,100.0,74.0,34.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Defense,4.01,6
2022-02-12,La Liga,Villarreal,David Alaba,4.0,at AUT,CB,29-233,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,91.0,0.0,1.0,0.0,0.0,0.0,82.0,83.0,98.8,5.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,82.0,83.0,98.8,1334.0,495.0,36.0,36.0,100.0,42.0,43.0,97.7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Defense,4.6,6
2022-02-12,La Liga,Villarreal,Éder Militão,3.0,br BRA,CB,24-025,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,75.0,1.0,1.0,0.0,0.0,0.0,54.0,61.0,88.5,0.0,48.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,9.0,0.0,54.0,61.0,88.5,987.0,231.0,23.0,23.0,100.0,25.0,29.0,86.2,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense,13.1,6
2022-02-12,La Liga,Villarreal,Dani Carvajal,2.0,es ESP,RB,30-032,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,85.0,5.0,1.0,0.0,0.0,0.0,64.0,77.0,83.1,7.0,52.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,64.0,77.0,83.1,1046.0,235.0,33.0,34.0,97.1,24.0,29.0,82.8,6.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,Defense,6.1,6
2022-02-12,La Liga,Villarreal,Thibaut Courtois,1.0,be BEL,GK,29-277,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,21_22,35.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,90.6,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,32.0,90.6,573.0,337.0,7.0,7.0,100.0,19.0,19.0,100.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,18.12,6
2022-02-15,Champions League,Paris Saint Germain,Karim Benzema,9.0,fr FRA,FW,34-058,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,37.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,78.1,3.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,32.0,78.1,282.0,58.0,17.0,18.0,94.4,7.0,9.0,77.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,Forward,0.0955555555555555,7
2022-02-15,Champions League,Paris Saint Germain,Gareth Bale,18.0,wls WAL,FW,32-214,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,23.0,6.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Forward,0.0044444444444444,7
2022-02-15,Champions League,Paris Saint Germain,Vinicius Júnior,20.0,br BRA,LW,21-218,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,30.0,2.0,1.0,0.0,0.0,0.0,14.0,19.0,73.7,0.0,25.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,19.0,73.7,145.0,7.0,11.0,14.0,78.6,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Forward,0.09,7
2022-02-15,Champions League,Paris Saint Germain,Eden Hazard,7.0,be BEL,LW,31-039,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,10.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,54.0,10.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,0.01,7
2022-02-15,Champions League,Paris Saint Germain,Marco Asensio,11.0,es ESP,RW,26-025,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,33.0,1.0,0.0,0.0,0.0,0.0,20.0,26.0,76.9,2.0,18.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,26.0,76.9,355.0,41.0,11.0,13.0,84.6,5.0,6.0,83.3,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Forward,0.0788888888888889,7
2022-02-15,Champions League,Paris Saint Germain,Rodrygo,21.0,br BRA,RW,21-037,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,14.0,0.0,0.0,0.1,0.1,0.0,9.0,11.0,81.8,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,11.0,81.8,101.0,8.0,6.0,6.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,4.757953216374268,7
2022-02-15,Champions League,Paris Saint Germain,Toni Kroos,8.0,de GER,LM,32-042,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,87.0,2.0,4.0,0.0,0.0,0.0,73.0,82.0,89.0,7.0,54.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,73.0,82.0,89.0,1266.0,338.0,39.0,40.0,97.5,22.0,25.0,88.0,9.0,11.0,0.0,0.0,0.1,1.0,0.0,0.0,7.0,Midfield,7.499999999999999,7
2022-02-15,Champions League,Paris Saint Germain,Casemiro,14.0,br BRA,CM,29-357,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,72.0,4.0,2.0,0.0,0.0,0.0,54.0,61.0,88.5,5.0,35.0,0.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,54.0,61.0,88.5,1014.0,340.0,30.0,32.0,93.8,12.0,15.0,80.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Midfield,6.3,7
2022-02-15,Champions League,Paris Saint Germain,Luka Modrić,10.0,hr CRO,RM,36-159,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,61.0,3.0,1.0,0.0,0.0,0.0,46.0,50.0,92.0,4.0,40.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,46.0,50.0,92.0,663.0,222.0,27.0,29.0,93.1,11.0,12.0,91.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Midfield,6.823333333333332,7
2022-02-15,Champions League,Paris Saint Germain,Federico Valverde,15.0,uy URU,RM,23-208,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,10.0,1.0,1.0,0.0,0.0,0.0,7.0,9.0,77.8,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,9.0,77.8,72.0,12.0,6.0,7.0,85.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfield,3.01,7
2022-02-15,Champions League,Paris Saint Germain,Ferland Mendy,23.0,fr FRA,LB,26-252,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League,21_22,52.0,0.0,1.0,0.0,0.0,0.0,38.0,40.0,95.0,0.0,29.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,38.0,40.0,95.0,478.0,108.0,25.0,26.0,96.2,9.0,9.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense,4.1,7
