Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Int,Match URL,Season,Touches,Tkl,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,xAG,xA,KP,3-Jan,PPA,CrsPA,PrgP,SCA SCA,SCA GCA,1/3,Gls_per90,Ast_per90,Sh_per90,SoT_per90,PosGroup,Def_Action_Rate,Creativity_Index,Composite_Score,Composite_Score_roll3
2018-02-10,La Liga,Real Sociedad,Cristiano Ronaldo,7.0,pt POR,FW,33-005,90.0,3.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,https://fbref.com/en/matches/ab908980/Real-Madrid-Real-Sociedad-February-10-2018-La-Liga,2018.0,51.0,0.0,1.0,2.0,2.0,0.7,9.0,2.0,29.0,37.0,78.4,6.0,35.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,37.0,78.4,337.0,88.0,20.0,23.0,87.0,6.0,8.0,75.0,0.0,0.0,,0.7,0.4,4.0,1.0,2.0,0.0,6.0,,,,3.0,1.0,7.0,3.0,FW,0.0,4.7,3.2000000000000006,2.3259259259259264
2018-02-14,Champions League,Paris Saint Germain,Cristiano Ronaldo,7.0,pt POR,FW,33-009,90.0,2.0,0.0,1.0,1.0,9.0,3.0,0.0,0.0,2.0,https://fbref.com/en/matches/9ec5ce7a/Real-Madrid-Paris-Saint-Germain-February-14-2018-Champions-League,2018.0,37.0,2.0,2.0,2.1,1.3,0.0,3.0,0.0,17.0,21.0,81.0,0.0,25.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,17.0,21.0,81.0,245.0,20.0,12.0,14.0,85.7,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,9.0,3.0,FW,4.0,0.0,2.900000000000001,2.6259259259259267
2018-02-18,La Liga,Real Betis,Cristiano Ronaldo,7.0,pt POR,FW,33-013,88.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,https://fbref.com/en/matches/eecdd511/Real-Betis-Real-Madrid-February-18-2018-La-Liga,2018.0,20.0,0.0,1.0,0.4,0.4,0.3,4.0,2.0,11.0,13.0,84.6,3.0,12.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,13.0,84.6,160.0,46.0,8.0,8.0,100.0,2.0,4.0,50.0,1.0,1.0,100.0,0.3,0.1,1.0,2.0,1.0,0.0,3.0,,,,1.0227272727272727,0.0,5.113636363636363,4.090909090909091,FW,1.0227272727272727,1.3295454545454546,1.8409090909090913,2.646969696969698
2018-02-24,La Liga,Alaves,Cristiano Ronaldo,7.0,pt POR,FW,33-019,90.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,https://fbref.com/en/matches/22ff436f/Real-Madrid-Alaves-February-24-2018-La-Liga,2018.0,52.0,0.0,0.0,0.7,0.7,0.1,6.0,1.0,33.0,40.0,82.5,7.0,37.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,40.0,82.5,542.0,111.0,21.0,22.0,95.5,9.0,13.0,69.2,3.0,3.0,100.0,0.1,0.1,1.0,2.0,2.0,0.0,7.0,,,,2.0,0.0,8.0,4.0,FW,1.0,1.1,2.8000000000000007,2.513636363636364
2018-03-03,La Liga,Getafe,Cristiano Ronaldo,7.0,pt POR,FW,33-026,78.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,https://fbref.com/en/matches/f3c567dd/Real-Madrid-Getafe-March-3-2018-La-Liga,2018.0,37.0,0.0,0.0,1.1,1.1,0.0,1.0,1.0,23.0,31.0,74.2,4.0,30.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,74.2,352.0,70.0,13.0,19.0,68.4,8.0,8.0,100.0,1.0,1.0,100.0,0.0,0.1,0.0,3.0,2.0,0.0,4.0,,,,2.3076923076923075,0.0,4.615384615384615,3.4615384615384617,FW,0.0,0.0,2.1923076923076925,2.277738927738928
2018-03-06,Champions League,Paris Saint Germain,Cristiano Ronaldo,7.0,pt POR,FW,33-029,90.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/9bdff23e/Paris-Saint-Germain-Real-Madrid-March-6-2018-Champions-League,2018.0,53.0,1.0,1.0,0.5,0.5,0.2,6.0,2.0,36.0,42.0,85.7,2.0,40.0,6.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,36.0,42.0,85.7,532.0,41.0,20.0,20.0,100.0,11.0,12.0,91.7,3.0,6.0,50.0,0.2,0.2,4.0,1.0,1.0,0.0,2.0,,,,1.0,1.0,4.0,1.0,FW,2.0,4.2,1.6000000000000003,2.1974358974358976
2018-03-10,La Liga,Eibar,Cristiano Ronaldo,7.0,pt POR,FW,33-033,90.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,https://fbref.com/en/matches/7055d169/Eibar-Real-Madrid-March-10-2018-La-Liga,2018.0,32.0,0.0,0.0,1.3,1.3,0.0,1.0,0.0,15.0,24.0,62.5,0.0,29.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,24.0,62.5,241.0,12.0,5.0,9.0,55.6,9.0,11.0,81.8,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,2.0,0.0,6.0,4.0,FW,2.0,0.0,2.4000000000000004,2.0641025641025643
2018-03-18,La Liga,Girona,Cristiano Ronaldo,7.0,pt POR,FW,33-041,90.0,4.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,https://fbref.com/en/matches/8a390da9/Real-Madrid-Girona-March-18-2018-La-Liga,2018.0,52.0,1.0,0.0,1.9,1.9,0.2,4.0,1.0,30.0,38.0,78.9,3.0,34.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,30.0,38.0,78.9,324.0,45.0,22.0,26.0,84.6,4.0,5.0,80.0,1.0,2.0,50.0,0.2,0.3,3.0,3.0,1.0,0.0,3.0,,,,4.0,1.0,10.0,7.0,FW,3.0,3.2,4.600000000000001,2.866666666666667
2018-04-03,Champions League,Juventus,Cristiano Ronaldo,7.0,pt POR,FW,33-057,90.0,2.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,https://fbref.com/en/matches/4f057387/Juventus-Real-Madrid-April-3-2018-Champions-League,2018.0,46.0,0.0,1.0,1.4,1.4,1.4,6.0,1.0,26.0,34.0,76.5,4.0,29.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,34.0,76.5,317.0,53.0,20.0,23.0,87.0,5.0,8.0,62.5,0.0,1.0,0.0,1.4,0.8,3.0,1.0,0.0,0.0,4.0,,,,2.0,1.0,7.0,3.0,FW,0.0,4.4,2.8000000000000003,3.2666666666666675
2018-04-08,La Liga,Atletico Madrid,Cristiano Ronaldo,7.0,pt POR,FW,33-062,63.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,https://fbref.com/en/matches/5b8ac8c7/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-April-8-2018-La-Liga,2018.0,34.0,0.0,0.0,0.4,0.4,0.3,4.0,0.0,22.0,28.0,78.6,1.0,24.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,78.6,258.0,54.0,16.0,17.0,94.1,3.0,5.0,60.0,1.0,2.0,50.0,0.3,0.5,2.0,0.0,1.0,1.0,1.0,,,,1.4285714285714284,0.0,5.7142857142857135,4.285714285714286,FW,0.0,3.285714285714285,2.1428571428571432,3.1809523809523816
2018-04-11,Champions League,Juventus,Cristiano Ronaldo,7.0,pt POR,FW,33-065,90.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,https://fbref.com/en/matches/ef2140d3/Real-Madrid-Juventus-April-11-2018-Champions-League,2018.0,42.0,0.0,1.0,1.1,0.3,0.5,4.0,0.0,19.0,28.0,67.9,3.0,34.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,28.0,67.9,208.0,31.0,15.0,19.0,78.9,2.0,3.0,66.7,0.0,1.0,0.0,0.5,0.1,1.0,0.0,3.0,0.0,3.0,,,,1.0,0.0,5.0,2.0,FW,1.0,1.5,1.6,2.180952380952381
2018-04-18,La Liga,Athletic Club,Cristiano Ronaldo,7.0,pt POR,FW,33-072,90.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,https://fbref.com/en/matches/b7a40a6c/Real-Madrid-Athletic-Club-April-18-2018-La-Liga,2018.0,41.0,0.0,1.0,0.5,0.5,0.2,6.0,0.0,19.0,26.0,73.1,5.0,39.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,26.0,73.1,274.0,84.0,13.0,15.0,86.7,4.0,7.0,57.1,2.0,3.0,66.7,0.2,0.0,3.0,3.0,0.0,0.0,5.0,,,,1.0,0.0,7.0,3.0,FW,0.0,3.2,2.100000000000001,1.947619047619048
2018-04-25,Champions League,Bayern Munich,Cristiano Ronaldo,7.0,pt POR,FW,33-079,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/f5ca2565/Bayern-Munich-Real-Madrid-April-25-2018-Champions-League,2018.0,27.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,16.0,19.0,84.2,1.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,16.0,19.0,84.2,165.0,39.0,14.0,15.0,93.3,2.0,3.0,66.7,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,2.0,0.0,FW,4.0,0.0,0.4000000000000001,1.3666666666666671
2018-05-01,Champions League,Bayern Munich,Cristiano Ronaldo,7.0,pt POR,FW,33-085,90.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/38beee5e/Real-Madrid-Bayern-Munich-May-1-2018-Champions-League,2018.0,32.0,1.0,0.0,0.7,0.7,0.0,2.0,0.0,13.0,21.0,61.9,3.0,17.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,3.0,0.0,13.0,21.0,61.9,144.0,46.0,7.0,11.0,63.6,3.0,5.0,60.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,3.0,,,,0.0,0.0,5.0,1.0,FW,5.0,0.0,1.1000000000000003,1.2000000000000004
2018-05-06,La Liga,Barcelona,Cristiano Ronaldo,7.0,pt POR,LW,33-090,45.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,https://fbref.com/en/matches/d1d121c7/El-Clasico-Barcelona-Real-Madrid-May-6-2018-La-Liga,2018.0,26.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,13.0,16.0,81.3,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.3,135.0,28.0,13.0,14.0,92.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,14.0,6.0,FW,0.0,0.0,4.200000000000002,1.900000000000001
2018-05-19,La Liga,Villarreal,Cristiano Ronaldo,7.0,pt POR,FW,33-103,61.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,https://fbref.com/en/matches/207b5248/Villarreal-Real-Madrid-May-19-2018-La-Liga,2018.0,33.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,18.0,21.0,85.7,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,85.7,255.0,35.0,10.0,11.0,90.9,6.0,6.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,1.0,0.0,3.0,,,,1.4754098360655739,0.0,7.377049180327869,2.9508196721311477,FW,0.0,0.0,2.3606557377049184,2.5535519125683064
2018-05-26,Champions League,Liverpool,Cristiano Ronaldo,7.0,pt POR,FW,33-110,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/8f71b212/Real-Madrid-Liverpool-May-26-2018-Champions-League,2018.0,51.0,0.0,1.0,0.5,0.5,0.1,3.0,2.0,34.0,38.0,89.5,2.0,38.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,407.0,50.0,23.0,24.0,95.8,8.0,10.0,80.0,0.0,0.0,,0.1,0.1,1.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,3.0,1.0,FW,0.0,1.1,0.7000000000000002,2.4202185792349735
2019-01-13,La Liga,Real Betis,Cristo González,27.0,es ESP,FW,21-081,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/988a09ba/Real-Betis-Real-Madrid-January-13-2019-La-Liga,2019.0,19.0,1.0,0.0,0.0,0.0,0.0,,,10.0,11.0,90.9,1.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,11.0,90.9,175.0,63.0,2.0,2.0,100.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,,0.0,0.0,2.0,0.0,FW,4.0,2.0,0.4000000000000001,0.4000000000000001
2015-09-12,La Liga,Espanyol,Dani Carvajal,2.0,es ESP,RB,23-244,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/6c8707f0/Espanyol-Real-Madrid-September-12-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,DF,,,0.4000000000000001,0.4000000000000001
2015-09-15,Champions League,Shakhtar Donetsk,Dani Carvajal,2.0,es ESP,RB,23-247,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/f814492d/Real-Madrid-Shakhtar-Donetsk-September-15-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.20000000000000004
2015-09-19,La Liga,Granada,Dani Carvajal,2.0,es ESP,RB,23-251,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/60f8ff3e/Real-Madrid-Granada-September-19-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.13333333333333336
2015-09-23,La Liga,Athletic Club,Dani Carvajal,2.0,es ESP,RB,23-255,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,https://fbref.com/en/matches/c5ad43ad/Athletic-Club-Real-Madrid-September-23-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,DF,,,0.20000000000000004,0.06666666666666668
2015-09-26,La Liga,Malaga,Dani Carvajal,2.0,es ESP,RB,23-258,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,https://fbref.com/en/matches/930cb651/Real-Madrid-Malaga-September-26-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.06666666666666668
2015-09-30,Champions League,Malmo,Dani Carvajal,2.0,es ESP,RB,23-262,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,https://fbref.com/en/matches/58ef1135/Malmo-Real-Madrid-September-30-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,DF,,,0.20000000000000004,0.13333333333333336
2015-10-04,La Liga,Atletico Madrid,Dani Carvajal,2.0,es ESP,RB,23-266,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/58656688/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-October-4-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1951219512195124,0.0,0.0,DF,,,0.6585365853658538,0.28617886178861796
2015-11-21,La Liga,Barcelona,Dani Carvajal,2.0,es ESP,DF,23-314,32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,https://fbref.com/en/matches/f23ea7cf/El-Clasico-Real-Madrid-Barcelona-November-21-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.8125,0.0,DF,,,0.5625000000000001,0.473678861788618
2015-11-25,Champions League,Shakhtar Donetsk,Dani Carvajal,2.0,es ESP,RB,23-318,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,https://fbref.com/en/matches/d36cf897/Shakhtar-Donetsk-Real-Madrid-November-25-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,DF,,,0.7000000000000002,0.6403455284552847
2015-11-29,La Liga,Eibar,Dani Carvajal,2.0,es ESP,RB,23-322,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,https://fbref.com/en/matches/2e5d2f72/Eibar-Real-Madrid-November-29-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.4208333333333334
2016-01-09,La Liga,Deportivo La Coruna,Dani Carvajal,2.0,es ESP,RB,23-363,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,DF,,,0.30000000000000004,0.3333333333333334
2016-01-17,La Liga,Sporting Gijon,Dani Carvajal,2.0,es ESP,RB,24-006,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,DF,,,0.30000000000000004,0.20000000000000004
2016-01-24,La Liga,Real Betis,Dani Carvajal,2.0,es ESP,DF,24-013,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.333333333333333,0.0,DF,,,0.6666666666666667,0.4222222222222223
2016-01-31,La Liga,Espanyol,Dani Carvajal,2.0,es ESP,RB,24-020,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.32222222222222224
2016-02-07,La Liga,Granada,Dani Carvajal,2.0,es ESP,RB,24-027,85.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0588235294117647,1.0588235294117647,0.0,DF,,,0.5294117647058825,0.3986928104575164
2016-02-13,La Liga,Athletic Club,Dani Carvajal,2.0,es ESP,RB,24-033,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.17647058823529416
2016-02-17,Champions League,Roma,Dani Carvajal,2.0,es ESP,RB,24-037,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,DF,,,0.3000000000000001,0.2764705882352942
2016-02-21,La Liga,Malaga,Dani Carvajal,2.0,es ESP,RB,24-041,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.10000000000000003
2016-02-27,La Liga,Atletico Madrid,Dani Carvajal,2.0,es ESP,LB,24-047,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.10000000000000003
2016-03-05,La Liga,Celta Vigo,Dani Carvajal,2.0,es ESP,LB,24-054,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.0
2016-03-13,La Liga,Las Palmas,Dani Carvajal,2.0,es ESP,RB,24-062,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,DF,,,0.20000000000000004,0.06666666666666668
2016-04-02,La Liga,Clasico Barcelona,Dani Carvajal,2.0,es ESP,RB,24-082,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.06666666666666668
2016-04-09,La Liga,Eibar,Dani Carvajal,2.0,es ESP,RB,24-089,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.06666666666666668
2016-04-12,Champions League,Wolfsburg,Dani Carvajal,2.0,es ESP,RB,24-092,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,DF,,,0.30000000000000004,0.10000000000000002
2016-04-16,La Liga,Getafe,Dani Carvajal,2.0,es ESP,RB,24-096,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.10000000000000002
2016-04-26,Champions League,Manchester City,Dani Carvajal,2.0,es ESP,RB,24-106,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.10000000000000002
2016-05-04,Champions League,Manchester City,Dani Carvajal,2.0,es ESP,RB,24-114,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/7938ed4b/Real-Madrid-Manchester-City-May-4-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DF,,,0.0,0.0
