Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
3/10/19,La Liga,Valladolid,Sergio Reguilón,23,es ESP,LB,22-084,88,0,0,0,0,1,0,1,0,1,69,3,2,0.1,0.1,0,2,0,42,54,77.8,3,43,1,3,2,3,2,1,2,0,2,4,50,2,2,0,2,1,4,5,1,42,54,77.8,602,172,26,28,92.9,15,19,78.9,1,4,25,0,0,0,1,3,0,0,3,https://fbref.com/en/matches/3bf9a086/Valladolid-Real-Madrid-March-10-2019-La-Liga
3/10/19,La Liga,Valladolid,Marcelo,12,br BRA,LB,30-302,2,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,4,4,100,0,5,0,1,1,1,0,0,1,0,1,1,100,0,0,0,0,0,1,0,0,4,4,100,48,18,3,3,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/3bf9a086/Valladolid-Real-Madrid-March-10-2019-La-Liga
3/10/19,La Liga,Valladolid,Nacho,6,es ESP,CB,29-051,90,0,1,0,0,0,0,0,0,1,37,1,0,0,0,0.6,0,0,23,25,92,2,14,0,0,0,1,0,1,0,0,1,1,100,0,0,0,0,1,2,7,0,23,25,92,433,201,12,12,100,6,7,85.7,5,6,83.3,1,0.6,0,2,0,0,0,2,https://fbref.com/en/matches/3bf9a086/Valladolid-Real-Madrid-March-10-2019-La-Liga
3/10/19,La Liga,Valladolid,Raphaël Varane,5,fr FRA,CB,25-319,87,1,0,0,0,2,1,0,0,0,47,0,1,0.6,0.6,0,0,0,38,40,95,3,25,2,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,38,40,95,752,292,12,12,100,19,20,95,7,8,87.5,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/3bf9a086/Valladolid-Real-Madrid-March-10-2019-La-Liga
3/10/19,La Liga,Valladolid,Jesús Vallejo,3,es ESP,CB,22-064,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/3bf9a086/Valladolid-Real-Madrid-March-10-2019-La-Liga
3/10/19,La Liga,Valladolid,Álvaro Odriozola,19,es ESP,RB,23-086,90,0,0,0,0,0,0,1,0,0,65,4,1,0,0,0.3,3,1,44,51,86.3,2,44,0,3,1,4,4,2,1,1,3,3,100,0,1,0,1,0,4,2,0,44,51,86.3,558,186,34,34,100,9,10,90,1,3,33.3,0,0.3,0.2,1,1,0,0,2,https://fbref.com/en/matches/3bf9a086/Valladolid-Real-Madrid-March-10-2019-La-Liga
3/10/19,La Liga,Valladolid,Thibaut Courtois,25,be BEL,GK,26-303,90,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,15,29,51.7,0,15,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,29,51.7,475,361,1,1,100,8,8,100,6,20,30,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/3bf9a086/Valladolid-Real-Madrid-March-10-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Karim Benzema,9,fr FRA,FW,31-087,81,0,1,0,0,4,2,0,0,0,32,0,0,0.2,0.2,0.9,5,1,22,27,81.5,4,26,6,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,27,81.5,336,114,14,16,87.5,6,7,85.7,2,2,100,1,0.9,0.2,2,2,1,0,4,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Mariano,7,do DOM,FW,25-227,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,75,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,75,51,0,2,2,100,1,2,50,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Marco Asensio,20,es ESP,LW,23-054,90,0,0,0,0,3,1,0,0,0,50,1,0,0.1,0.1,0.1,5,1,30,41,73.2,4,36,9,4,4,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,30,41,73.2,473,93,16,19,84.2,11,15,73.3,3,5,60,0,0.1,0.1,2,2,4,1,4,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Gareth Bale,11,wls WAL,RW,29-243,90,1,0,0,0,3,2,1,0,0,64,3,2,0.7,0.7,0.1,5,0,35,48,72.9,1,41,3,3,1,3,0,2,0,1,1,1,100,0,2,0,2,0,3,0,0,35,48,72.9,502,78,26,29,89.7,7,10,70,2,6,33.3,0,0.1,0.1,1,1,1,0,1,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Isco,22,es ESP,AM,26-329,62,1,0,0,0,4,1,0,0,0,45,2,1,1.1,1.1,0.1,5,0,35,36,97.2,5,33,2,0,0,2,0,0,2,0,1,3,33.3,2,1,0,1,0,2,0,0,35,36,97.2,424,68,29,30,96.7,4,4,100,1,1,100,0,0.1,0,3,2,1,0,5,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Dani Ceballos,24,es ESP,"DM,AM",22-221,28,0,0,0,0,1,0,0,0,1,32,1,0,0.1,0.1,0.3,3,0,28,29,96.6,7,28,0,0,0,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,28,29,96.6,469,104,14,14,100,12,12,100,2,3,66.7,0,0.3,0,1,3,0,0,7,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Toni Kroos,8,de GER,DM,29-071,90,0,0,0,0,3,0,0,0,1,97,1,0,0.1,0.1,0.3,5,1,80,90,88.9,14,60,3,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,2,0,0,80,90,88.9,1581,485,35,35,100,32,34,94.1,13,20,65,0,0.3,0.3,3,12,0,0,14,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Luka Modrić,10,hr CRO,DM,33-188,76,0,0,0,0,1,0,0,0,3,66,2,0,0,0,0.2,4,0,51,58,87.9,13,42,0,2,0,2,2,0,2,0,0,2,0,2,0,0,0,3,5,0,0,51,58,87.9,1055,383,20,20,100,22,25,88,9,10,90,0,0.2,0.1,3,5,5,1,13,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Federico Valverde,15,uy URU,AM,20-237,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,12,15,80,3,14,2,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,15,80,266,67,4,4,100,6,8,75,2,2,100,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Marcelo,12,br BRA,LB,30-308,90,0,1,0,0,1,1,0,0,0,72,1,0,0,0,0.4,5,1,52,66,78.8,13,45,4,3,3,1,0,1,0,0,0,3,0,3,0,0,0,0,1,0,0,52,66,78.8,863,363,29,35,82.9,18,21,85.7,4,8,50,1,0.4,0.3,2,9,5,2,13,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Sergio Ramos,4,es ESP,CB,32-351,90,0,0,0,0,2,0,0,0,3,72,2,1,0.2,0.2,0,0,0,56,60,93.3,7,45,0,1,0,2,1,0,2,0,2,2,100,0,1,1,0,3,5,1,0,56,60,93.3,1037,488,23,24,95.8,27,28,96.4,6,8,75,0,0,0,0,5,0,0,7,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Raphaël Varane,5,fr FRA,CB,25-325,90,0,0,0,0,0,0,0,0,0,49,1,2,0,0,0,0,0,34,37,91.9,2,26,0,0,0,1,0,0,1,0,0,0,,0,2,2,0,0,1,6,0,34,37,91.9,710,206,8,9,88.9,22,22,100,4,6,66.7,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Álvaro Odriozola,19,es ESP,RB,23-092,90,0,0,0,0,0,0,0,0,0,63,2,2,0,0,0,1,0,45,56,80.4,4,37,3,2,1,2,1,1,1,0,1,2,50,1,2,1,1,0,2,0,0,45,56,80.4,605,192,33,37,89.2,11,14,78.6,1,2,50,0,0,0,1,4,1,0,4,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/16/19,La Liga,Celta Vigo,Keylor Navas,1,cr CRC,GK,32-091,90,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,16,20,80,0,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,16,20,80,428,300,2,2,100,9,9,100,5,9,55.6,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/11a2c45f/Real-Madrid-Celta-Vigo-March-16-2019-La-Liga
3/31/19,La Liga,Huesca,Karim Benzema,9,fr FRA,FW,31-102,90,1,1,0,0,6,4,0,0,0,57,1,2,1.5,1.5,1,4,2,36,45,80,5,35,4,5,4,1,0,0,0,1,0,0,,0,2,1,1,0,1,0,0,36,45,80,481,78,21,24,87.5,9,12,75,2,3,66.7,1,1,0.6,2,1,3,0,5,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Brahim Díaz,21,ma MAR,LW,19-240,63,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0.9,3,1,36,41,87.8,0,33,3,4,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,41,87.8,433,77,28,30,93.3,4,6,66.7,3,3,100,1,0.9,0.6,2,2,0,0,0,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Lucas Vázquez,17,es ESP,LW,27-273,27,0,0,0,0,1,1,0,0,0,23,0,0,0,0,0.1,3,0,17,19,89.5,1,11,2,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,19,89.5,339,92,9,10,90,5,6,83.3,2,2,100,0,0.1,0,1,0,2,1,1,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Gareth Bale,11,wls WAL,RW,29-258,90,0,0,0,0,3,0,0,0,1,47,0,1,0.8,0.8,0,2,1,30,41,73.2,3,36,5,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,30,41,73.2,479,130,15,16,93.8,12,18,66.7,3,4,75,0,0,0.4,1,1,3,2,3,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Dani Ceballos,24,es ESP,LM,22-236,90,1,0,0,0,2,1,0,0,0,85,3,2,1,1,0,2,0,62,73,84.9,10,51,1,0,0,3,1,1,1,1,2,3,66.7,1,2,0,2,0,3,0,0,62,73,84.9,1075,166,31,36,86.1,19,19,100,9,11,81.8,0,0,0,2,11,0,0,10,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Marcos Llorente,18,es ESP,CM,24-060,78,0,0,0,0,0,0,0,0,3,74,4,0,0,0,0,0,0,59,64,92.2,5,44,2,2,2,4,4,1,1,2,1,2,50,1,0,0,0,3,7,2,0,59,64,92.2,1259,348,16,18,88.9,29,30,96.7,13,14,92.9,0,0,0,0,5,0,0,5,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Mariano,7,do DOM,CM,25-242,12,0,0,0,0,1,1,0,0,0,6,0,1,0.1,0.1,0,0,0,2,3,66.7,0,4,0,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2,3,66.7,28,0,1,1,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Isco,22,es ESP,RM,26-344,74,1,0,0,0,1,1,0,0,0,73,0,0,0.9,0.9,0.1,1,0,60,68,88.2,6,47,1,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,60,68,88.2,885,177,35,37,94.6,21,21,100,2,6,33.3,0,0.1,0.3,1,10,0,0,6,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Federico Valverde,15,uy URU,RM,20-252,16,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,12,13,92.3,3,7,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,12,13,92.3,240,53,4,4,100,7,8,87.5,1,1,100,0,0,0,0,1,1,0,3,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Marcelo,12,br BRA,LB,30-323,90,0,1,0,0,1,0,0,0,0,110,0,2,0,0,0.1,5,1,87,105,82.9,12,67,8,1,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,1,0,87,105,82.9,1312,377,48,53,90.6,33,36,91.7,5,12,41.7,1,0.1,0.2,2,10,5,1,12,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Sergio Ramos,4,es ESP,CB,33-001,90,0,0,0,0,0,0,0,0,0,104,2,0,0,0,0,1,1,92,99,92.9,6,59,2,0,0,2,1,2,0,0,1,1,100,0,0,0,0,0,2,0,0,92,99,92.9,1880,810,30,31,96.8,50,54,92.6,12,14,85.7,0,0,0,0,8,0,0,6,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Nacho,6,es ESP,CB,29-072,90,0,0,0,0,1,0,1,0,3,83,1,1,0.1,0.1,0,1,0,64,68,94.1,4,38,1,0,0,1,0,1,0,0,1,1,100,0,1,0,1,3,4,6,0,64,68,94.1,1090,335,23,24,95.8,36,37,97.3,3,4,75,0,0,0,0,2,0,0,4,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Álvaro Odriozola,19,es ESP,RB,23-107,90,0,0,0,0,0,0,0,0,0,74,0,2,0,0,1.7,5,0,62,68,91.2,6,48,3,3,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,62,68,91.2,842,249,36,39,92.3,25,27,92.6,0,0,,0,1.7,1.2,3,7,1,0,6,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
3/31/19,La Liga,Huesca,Luca Zidane,30,fr FRA,GK,20-322,90,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,34,40,85,0,19,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,34,40,85,864,569,7,7,100,16,17,94.1,11,16,68.8,0,0,0,0,1,1,0,0,https://fbref.com/en/matches/5442ba12/Real-Madrid-Huesca-March-31-2019-La-Liga
4/3/19,La Liga,Valencia,Karim Benzema,9,fr FRA,"FW,LW",31-105,90,1,0,0,0,2,2,0,0,0,54,2,0,0.2,0.2,0.1,3,0,35,41,85.4,4,31,4,3,1,2,0,0,2,0,1,1,100,0,0,0,0,0,2,1,0,35,41,85.4,413,47,23,25,92,7,9,77.8,1,1,100,0,0.1,0.2,1,0,1,0,4,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Marco Asensio,20,es ESP,LW,23-072,63,0,0,0,0,1,1,0,0,2,38,0,0,0.1,0.1,0.1,4,0,28,34,82.4,2,24,3,1,1,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,28,34,82.4,322,47,23,25,92,3,4,75,1,2,50,0,0.1,0,2,0,1,0,2,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Gareth Bale,11,wls WAL,"RW,LW",29-261,27,0,0,0,0,1,0,0,0,0,19,0,1,0,0,0,3,1,12,16,75,2,11,4,2,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,16,75,235,78,6,6,100,3,6,50,2,2,100,0,0,0,0,2,1,0,2,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Lucas Vázquez,17,es ESP,RW,27-276,77,0,0,0,0,1,0,0,0,1,84,4,1,0.1,0.1,0,1,0,58,71,81.7,1,53,4,3,2,4,3,0,1,3,2,4,50,2,1,0,1,1,5,0,0,58,71,81.7,606,121,42,46,91.3,11,13,84.6,0,2,0,0,0,0.1,0,5,1,0,1,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Mariano,7,do DOM,FW,25-245,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,100,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2,100,23,0,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Toni Kroos,8,de GER,LM,29-089,63,0,0,0,0,1,1,0,0,0,76,0,1,0,0,0.1,1,0,69,73,94.5,7,51,3,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,1,0,69,73,94.5,1338,324,27,28,96.4,25,25,100,14,17,82.4,0,0.1,0.1,1,10,0,0,7,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Isco,22,es ESP,LM,26-347,27,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.1,3,0,17,19,89.5,3,14,2,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,19,89.5,272,95,9,9,100,6,7,85.7,2,2,100,0,0.1,0.2,1,2,1,1,3,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Casemiro,14,br BRA,CM,27-039,90,0,0,0,0,1,0,0,0,0,86,3,2,0,0,0,2,0,74,81,91.4,5,48,0,0,0,3,2,1,2,0,1,5,20,4,2,1,1,0,3,0,0,74,81,91.4,1246,248,26,28,92.9,29,31,93.5,11,13,84.6,0,0,0,0,5,1,0,5,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Luka Modrić,10,hr CRO,RM,33-206,90,0,1,0,0,0,0,0,0,1,96,2,1,0,0,0.3,7,1,78,87,89.7,13,63,5,3,2,2,1,0,1,1,2,5,40,3,1,0,1,1,3,0,0,78,87,89.7,1305,438,34,37,91.9,32,33,97,5,7,71.4,1,0.3,0.4,5,14,2,1,13,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Marcelo,12,br BRA,LB,30-326,90,0,0,0,0,5,1,1,0,1,91,1,0,0.2,0.2,0,2,0,68,82,82.9,9,59,2,1,1,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,68,82,82.9,918,222,44,44,100,18,24,75,3,9,33.3,0,0,0,1,6,1,1,9,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Sergio Ramos,4,es ESP,CB,33-004,90,0,0,0,0,3,0,0,0,1,89,0,2,0.3,0.3,0,0,0,74,80,92.5,7,59,1,1,0,0,0,0,0,0,0,1,0,1,2,0,2,1,1,1,0,74,80,92.5,1440,641,31,36,86.1,30,30,100,12,13,92.3,0,0,0,0,4,0,0,7,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Raphaël Varane,5,fr FRA,CB,25-343,90,0,0,0,0,0,0,0,0,2,65,2,1,0,0,0,0,0,51,55,92.7,2,33,0,0,0,2,1,2,0,0,1,1,100,0,1,0,1,2,4,3,0,51,55,92.7,1103,264,17,18,94.4,26,28,92.9,8,9,88.9,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Álvaro Odriozola,19,es ESP,RB,23-110,90,0,0,0,0,0,0,1,0,3,82,2,1,0,0,0,2,0,64,72,88.9,6,47,6,1,0,2,2,1,1,0,2,2,100,0,1,0,1,3,5,4,0,64,72,88.9,867,317,42,46,91.3,12,15,80,6,7,85.7,0,0,0,1,3,0,0,6,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/3/19,La Liga,Valencia,Keylor Navas,1,cr CRC,GK,32-109,90,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,21,26,80.8,0,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,26,80.8,523,284,3,3,100,14,14,100,4,9,44.4,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/724e53c6/Valencia-Real-Madrid-April-3-2019-La-Liga
4/6/19,La Liga,Eibar,Karim Benzema,9,fr FRA,FW,31-108,90,2,0,0,0,6,3,0,0,0,45,2,0,1.4,1.4,0,4,0,21,34,61.8,6,25,4,5,5,2,0,1,0,1,0,0,,0,0,0,0,0,2,2,0,21,34,61.8,465,96,9,17,52.9,7,7,100,5,8,62.5,0,0,0.1,0,3,2,0,6,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Marco Asensio,20,es ESP,"RW,LW",23-075,90,0,1,0,0,3,2,0,0,0,68,0,4,0.1,0.1,0.5,5,2,45,54,83.3,10,50,7,4,2,0,0,0,0,0,0,2,0,2,4,0,4,0,0,0,0,45,54,83.3,816,346,25,28,89.3,12,13,92.3,7,10,70,1,0.5,0.5,3,6,6,2,10,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Gareth Bale,11,wls WAL,"RW,LW",29-264,76,0,0,0,0,2,0,0,0,1,39,1,2,0.1,0.1,0,1,0,11,30,36.7,0,21,3,1,0,1,0,0,0,1,0,3,0,3,2,0,2,1,2,0,0,11,30,36.7,173,55,6,10,60,3,13,23.1,1,4,25,0,0,0.2,0,0,1,1,0,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Toni Kroos,8,de GER,DM,29-092,14,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0.1,3,1,22,24,91.7,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22,24,91.7,471,149,12,13,92.3,5,5,100,5,6,83.3,1,0.1,0.2,2,6,1,1,2,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Isco,22,es ESP,"LM,AM",26-350,89,0,0,0,0,0,0,0,0,0,57,2,1,0,0,0,2,0,45,52,86.5,6,48,1,5,3,2,1,2,0,0,1,2,50,1,1,0,1,0,2,0,0,45,52,86.5,828,183,24,27,88.9,16,16,100,5,6,83.3,0,0,0,2,5,0,0,6,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Brahim Díaz,21,ma MAR,AM,19-246,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,5,6,83.3,0,7,0,2,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,5,6,83.3,51,19,5,6,83.3,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Federico Valverde,15,uy URU,"CM,DM",20-258,90,0,0,0,0,0,0,0,0,3,58,4,1,0,0,0,1,0,44,50,88,7,37,1,1,1,4,4,2,2,0,2,4,50,2,1,1,0,3,7,1,0,44,50,88,698,291,26,28,92.9,15,16,93.8,3,5,60,0,0,0,0,3,0,0,7,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Luka Modrić,10,hr CRO,"RM,DM",33-209,75,0,0,0,0,1,1,0,0,1,64,1,1,0,0,0,2,0,46,56,82.1,8,48,1,0,0,1,1,0,1,0,0,3,0,3,1,0,1,1,2,0,0,46,56,82.1,856,366,19,24,79.2,19,20,95,7,11,63.6,0,0,0.1,1,4,1,0,8,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Lucas Vázquez,17,es ESP,LW,27-279,15,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0.9,3,0,10,13,76.9,2,10,0,1,1,2,2,0,2,0,1,1,100,0,0,0,0,0,2,0,0,10,13,76.9,159,83,7,7,100,2,2,100,1,2,50,0,0.9,0.4,3,0,2,1,2,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Sergio Reguilón,23,es ESP,LB,22-111,90,0,0,0,0,0,0,0,0,1,70,3,0,0,0,0,0,0,41,57,71.9,3,41,1,2,0,3,2,2,1,0,1,1,100,0,0,0,0,1,4,5,0,41,57,71.9,751,282,22,25,88,13,16,81.3,6,14,42.9,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Nacho,6,es ESP,CB,29-078,90,0,0,0,0,0,0,0,0,4,62,1,1,0,0,0,0,0,41,50,82,2,27,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,4,5,6,0,41,50,82,810,250,10,14,71.4,28,30,93.3,3,5,60,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
