Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Touches, Tkl, Int, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
1/8/22,La Liga,Valencia,Marco Asensio,11,es ESP,RW,25-352,90,0,0,0,0,5,2,0,0,48,1,0,0,0.7,0.7,0,3,1,37,41,90.2,4,41,1,0,0,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0,37,41,90.2,589,110,22,23,95.7,11,12,91.7,4,6,66.7,0,0,0.1,1,3,0,0,4,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Toni Kroos,8,de GER,LM,32-004,90,0,0,0,0,2,0,0,0,107,1,1,0,0.1,0.1,0.1,7,0,95,103,92.2,12,88,1,1,1,1,1,0,1,0,1,1,100,0,0,0,0,1,2,2,0,95,103,92.2,1789,539,41,42,97.6,39,42,92.9,14,16,87.5,0,0.1,0.2,3,8,1,0,12,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Casemiro,14,br BRA,CM,29-319,70,0,0,0,0,3,0,1,0,55,0,3,2,0.3,0.3,0,4,2,37,41,90.2,3,31,2,0,0,0,0,0,0,0,0,1,0,1,2,1,1,3,3,4,0,37,41,90.2,662,161,23,23,100,8,9,88.9,6,9,66.7,0,0,0,0,1,1,0,3,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Eduardo Camavinga,25,fr FRA,CM,19-059,20,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,6,7,85.7,0,6,0,3,2,1,0,0,0,1,1,1,100,0,0,0,0,0,1,0,0,6,7,85.7,89,29,2,2,100,2,2,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Luka Modrić,10,hr CRO,RM,36-121,69,0,0,0,0,1,0,0,0,61,0,1,0,0.1,0.1,0.1,5,0,48,55,87.3,6,52,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,48,55,87.3,785,242,32,33,97,12,15,80,4,6,66.7,0,0.1,0.1,3,5,2,0,6,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Dani Ceballos,19,es ESP,RM,25-154,21,0,0,0,0,0,0,0,0,17,1,0,1,0,0,0,0,0,13,14,92.9,0,13,0,0,0,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,13,14,92.9,202,100,8,8,100,4,4,100,1,2,50,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Ferland Mendy,23,fr FRA,LB,26-214,90,0,1,0,0,0,0,1,0,77,1,2,0,0,0,0.4,6,1,65,70,92.9,9,67,4,5,4,1,1,1,0,0,0,1,0,1,0,0,0,2,3,0,0,65,70,92.9,913,258,47,48,97.9,15,17,88.2,3,3,100,1,0.4,0.3,3,5,1,0,9,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,David Alaba,4,at AUT,CB,29-198,90,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,1,0,58,62,93.5,8,55,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,58,62,93.5,980,449,27,28,96.4,29,30,96.7,2,4,50,0,0,0,0,5,0,0,8,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Éder Militão,3,br BRA,CB,23-355,90,0,0,0,0,2,2,1,0,78,1,2,1,0.1,0.1,0,2,0,65,71,91.5,2,64,1,0,0,1,1,0,0,1,0,0,,0,1,1,0,2,3,0,0,65,71,91.5,1227,428,25,26,96.2,33,33,100,6,10,60,0,0,0,0,4,0,0,2,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Lucas Vázquez,17,es ESP,RB,30-191,86,0,0,0,0,1,0,0,0,69,1,4,0,0,0,0.2,3,0,55,62,88.7,4,58,2,0,0,1,1,1,0,0,0,1,0,1,0,0,0,4,5,2,0,55,62,88.7,919,277,33,35,94.3,17,19,89.5,5,7,71.4,0,0.2,0.4,2,1,2,0,4,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Nacho,6,es ESP,RB,31-355,4,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0,0,0,3,3,100,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100,36,1,3,3,100,0,0,,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/8/22,La Liga,Valencia,Thibaut Courtois,1,be BEL,GK,29-242,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,25,29,86.2,0,25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,29,86.2,506,277,9,9,100,13,13,100,3,7,42.9,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/aa6e8a1e/Real-Madrid-Valencia-January-8-2022-La-Liga
1/23/22,La Liga,Elche,Karim Benzema,9,fr FRA,FW,34-035,57,0,0,0,1,4,2,0,0,24,0,0,0,1.2,0.4,0.5,2,0,15,17,88.2,4,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,17,88.2,173,43,7,8,87.5,4,5,80,0,0,,0,0.5,0,2,0,3,0,4,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Luka Jović,16,rs SRB,FW,24-031,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,6,83.3,0,3,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,6,83.3,49,0,3,3,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Vinicius Júnior,20,br BRA,LW,21-195,90,0,1,0,0,2,1,1,0,83,2,1,0,0.4,0.4,0.4,12,1,48,63,76.2,6,73,14,13,6,2,1,1,1,0,0,1,0,1,0,0,0,1,3,0,0,48,63,76.2,643,197,32,36,88.9,9,11,81.8,3,3,100,1,0.4,0.6,4,0,5,1,6,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Eden Hazard,7,be BEL,"RW,AM",31-016,78,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0.1,5,0,32,37,86.5,3,34,8,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,37,86.5,419,92,17,19,89.5,8,9,88.9,2,2,100,0,0.1,0.1,2,2,1,0,3,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Isco,22,es ESP,AM,29-277,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,10,11,90.9,2,8,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,11,90.9,177,56,4,4,100,4,4,100,1,2,50,0,0,0,0,0,2,0,2,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Toni Kroos,8,de GER,LM,32-019,63,0,0,0,0,3,1,0,0,59,0,0,0,0.1,0.1,0.1,2,0,49,54,90.7,6,35,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,49,54,90.7,1013,339,18,19,94.7,14,16,87.5,13,15,86.7,0,0.1,0.2,2,6,2,1,6,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Rodrygo,21,br BRA,RW,21-014,27,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,8,13,61.5,0,7,1,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,8,13,61.5,143,41,5,5,100,1,2,50,2,3,66.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Casemiro,14,br BRA,"CM,DM",29-334,90,0,0,0,0,5,2,0,0,89,5,1,4,0.3,0.3,0,1,0,55,69,79.7,6,42,1,1,1,5,2,2,3,0,1,3,33.3,2,4,0,4,1,6,0,0,55,69,79.7,1021,303,29,35,82.9,13,17,76.5,11,13,84.6,0,0,0,0,9,0,0,6,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Luka Modrić,10,hr CRO,"RM,DM",36-136,90,1,0,1,1,1,0,0,0,80,1,0,0,0.8,0,0,6,1,64,73,87.7,14,54,6,3,2,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,64,73,87.7,995,335,26,27,96.3,25,27,92.6,5,7,71.4,0,0,0.1,2,9,1,0,14,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Ferland Mendy,23,fr FRA,LB,26-229,90,0,0,0,0,2,0,0,0,97,0,0,0,0.1,0.1,0.3,8,0,79,88,89.8,17,67,12,6,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,79,88,89.8,1120,407,41,45,91.1,30,32,93.8,2,2,100,0,0.3,0.4,3,10,2,0,17,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,David Alaba,4,at AUT,CB,29-213,90,0,0,0,0,0,0,1,0,78,2,1,0,0,0,0.2,2,0,65,73,89,6,53,2,1,0,2,2,1,1,0,0,1,0,1,0,0,0,1,3,0,0,65,73,89,1054,381,29,31,93.5,27,32,84.4,4,4,100,0,0.2,0.2,1,8,1,0,6,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Éder Militão,3,br BRA,CB,24-005,90,1,0,0,0,2,1,1,0,82,2,1,0,0.3,0.3,0,2,0,65,76,85.5,6,47,0,0,0,2,2,0,2,0,0,1,0,1,0,0,0,1,3,0,0,65,76,85.5,1301,422,20,20,100,36,39,92.3,7,10,70,0,0,0,0,6,0,0,6,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Lucas Vázquez,17,es ESP,RB,30-206,78,0,0,0,0,1,0,0,0,79,3,1,1,0,0,0.2,4,0,56,68,82.4,4,48,2,1,1,3,2,0,2,1,2,3,66.7,1,1,0,1,1,4,1,0,56,68,82.4,879,217,21,24,87.5,27,33,81.8,4,6,66.7,0,0.2,0.3,3,3,2,1,4,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Federico Valverde,15,uy URU,RB,23-185,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,6,83.3,0,7,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,6,83.3,102,16,2,2,100,2,2,100,1,2,50,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
1/23/22,La Liga,Elche,Thibaut Courtois,1,be BEL,GK,29-257,90,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,21,100,0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,21,100,460,297,4,4,100,15,15,100,2,2,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/769d70ff/Real-Madrid-Elche-January-23-2022-La-Liga
2/6/22,La Liga,Granada,Isco,22,es ESP,FW,29-291,64,0,0,0,0,1,1,0,0,41,1,0,0,0.1,0.1,0.1,4,0,30,35,85.7,7,25,1,4,3,1,1,1,0,0,1,2,50,1,0,0,0,0,1,0,0,30,35,85.7,481,94,13,15,86.7,14,15,93.3,2,3,66.7,0,0.1,0.1,3,2,0,0,7,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Luka Jović,16,rs SRB,FW,24-045,26,0,0,0,0,4,0,0,0,9,0,0,0,0.5,0.5,0,2,0,3,3,100,0,7,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,3,100,35,3,2,2,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Rodrygo,21,br BRA,LW,21-028,64,0,0,0,0,3,2,0,0,37,0,0,1,0.1,0.1,0,5,0,23,25,92,2,28,1,3,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,23,25,92,331,47,13,14,92.9,10,11,90.9,0,0,,0,0,0.1,1,0,2,0,2,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Eden Hazard,7,be BEL,LW,31-030,26,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0.3,4,0,13,14,92.9,2,13,1,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,14,92.9,179,46,9,9,100,4,4,100,0,1,0,0,0.3,0.1,2,0,2,0,2,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Marco Asensio,11,es ESP,RW,26-016,90,1,0,0,0,8,6,1,0,56,2,0,0,1,1,0.1,5,0,36,45,80,10,37,1,1,1,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,36,45,80,594,208,16,19,84.2,17,20,85,3,5,60,0,0.1,0.2,2,7,0,0,10,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Toni Kroos,8,de GER,LM,32-033,90,0,0,0,0,3,1,0,0,97,0,0,0,0.1,0.1,0.1,1,0,86,94,91.5,8,72,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,86,94,91.5,1724,657,30,30,100,40,41,97.6,15,21,71.4,0,0.1,0.2,1,14,1,0,8,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Eduardo Camavinga,25,fr FRA,CM,19-088,45,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0.1,1,0,30,32,93.8,2,20,2,0,0,1,0,0,1,0,1,1,100,0,0,0,0,0,1,1,0,30,32,93.8,557,88,12,12,100,14,15,93.3,4,4,100,0,0.1,0.1,2,1,0,0,2,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Federico Valverde,15,uy URU,CM,23-199,45,0,0,0,0,2,1,0,0,33,2,1,2,0.1,0.1,0.2,4,0,19,25,76,2,17,2,0,0,2,0,1,1,0,0,1,0,1,2,0,2,1,3,0,0,19,25,76,249,54,12,15,80,7,7,100,0,0,,0,0.2,0,1,1,0,0,2,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Luka Modrić,10,hr CRO,RM,36-150,86,0,0,0,0,1,0,0,0,85,3,1,0,0.2,0.2,0,4,0,72,76,94.7,11,56,1,2,2,3,1,2,1,0,0,1,0,1,0,0,0,1,4,1,0,72,76,94.7,1327,325,35,35,100,29,29,100,8,10,80,0,0,0.1,1,11,2,0,11,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Dani Ceballos,19,es ESP,RM,25-183,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,100,1,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,100,28,20,0,0,,1,1,100,0,0,,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Marcelo,12,br BRA,LB,33-270,83,0,0,0,0,0,0,0,0,76,3,0,2,0,0,0,1,0,54,66,81.8,8,49,1,3,3,3,1,0,2,1,2,2,100,0,2,0,2,0,3,3,0,54,66,81.8,1017,292,19,22,86.4,32,36,88.9,3,7,42.9,0,0,0.1,0,3,2,0,8,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Nacho,6,es ESP,LB,32-019,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,5,5,100,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,5,5,100,122,89,1,1,100,2,2,100,2,2,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,David Alaba,4,at AUT,CB,29-227,90,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0.2,1,0,58,62,93.5,5,40,1,1,1,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0,58,62,93.5,1057,306,18,18,100,38,40,95,2,3,66.7,0,0.2,0.1,1,5,0,0,5,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Éder Militão,3,br BRA,CB,24-019,90,0,1,0,0,2,0,0,0,72,1,1,4,0.1,0.1,0,2,1,54,63,85.7,6,41,3,0,0,1,1,0,0,1,0,0,,0,4,1,3,1,2,1,0,54,63,85.7,1073,454,20,24,83.3,28,30,93.3,6,9,66.7,1,0,0,1,9,0,0,6,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Dani Carvajal,2,es ESP,RB,30-026,90,0,0,0,0,0,0,0,0,94,1,1,0,0,0,0,2,0,72,88,81.8,8,50,3,2,0,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,72,88,81.8,1227,389,35,38,92.1,31,39,79.5,6,9,66.7,0,0,0.1,1,4,1,0,8,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/6/22,La Liga,Granada,Thibaut Courtois,1,be BEL,GK,29-271,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,29,39,74.4,0,27,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29,39,74.4,747,496,3,3,100,18,20,90,7,15,46.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/512df29d/Real-Madrid-Granada-February-6-2022-La-Liga
2/12/22,La Liga,Villarreal,Gareth Bale,18,wls WAL,FW,32-211,73,0,0,0,0,6,3,1,0,18,1,0,0,0.7,0.7,0,1,0,5,8,62.5,1,12,4,1,0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,5,8,62.5,63,39,3,4,75,2,3,66.7,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Luka Jović,16,rs SRB,FW,24-051,17,0,0,0,0,1,0,0,0,2,0,0,0,0.3,0.3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Vinicius Júnior,20,br BRA,LW,21-215,81,0,0,0,0,4,1,0,0,56,4,0,1,0.3,0.3,0.4,6,0,32,39,82.1,1,48,6,5,2,4,2,3,1,0,1,3,33.3,2,1,0,1,0,4,0,0,32,39,82.1,419,56,22,26,84.6,7,8,87.5,1,1,100,0,0.4,0.1,3,1,0,0,1,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Eden Hazard,7,be BEL,LW,31-036,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.3,2,0,4,4,100,1,3,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,4,100,119,30,0,0,,3,3,100,1,1,100,0,0.3,0.1,1,1,0,0,1,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Marco Asensio,11,es ESP,RW,26-022,77,0,0,0,0,2,0,1,0,56,0,2,1,0.1,0.1,0.3,4,0,40,44,90.9,6,41,3,1,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,0,40,44,90.9,649,165,22,22,100,13,15,86.7,4,6,66.7,0,0.3,0.3,3,3,2,1,6,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Rodrygo,21,br BRA,RW,21-034,13,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,3,6,50,0,8,1,1,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,3,6,50,31,2,3,3,100,0,1,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Federico Valverde,15,uy URU,LM,23-205,77,0,0,0,0,0,0,0,0,49,1,1,3,0,0,0.2,4,0,38,44,86.4,4,36,2,2,1,1,1,0,0,1,1,1,100,0,3,0,3,1,2,0,0,38,44,86.4,503,164,24,25,96,11,14,78.6,1,2,50,0,0.2,0.1,1,1,2,0,4,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Luka Modrić,10,hr CRO,LM,36-156,13,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,9,9,100,1,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,9,9,100,132,27,5,5,100,4,4,100,0,0,,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Casemiro,14,br BRA,CM,29-354,90,0,0,0,0,2,0,1,0,90,6,0,3,0,0,0.1,5,0,68,76,89.5,6,61,2,1,1,6,5,5,1,0,4,6,66.7,2,3,2,1,0,6,2,0,68,76,89.5,1300,460,30,33,90.9,26,30,86.7,11,11,100,0,0.1,0.2,1,10,0,0,6,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Toni Kroos,8,de GER,RM,32-039,90,0,0,0,0,1,1,0,0,107,1,1,2,0.1,0.1,0.1,3,0,94,104,90.4,16,80,0,0,0,1,1,0,0,1,0,3,0,3,2,1,1,1,2,0,0,94,104,90.4,1989,603,37,38,97.4,36,39,92.3,20,24,83.3,0,0.1,0.1,3,20,1,0,16,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Marcelo,12,br BRA,LB,33-276,81,0,0,0,0,0,0,0,0,64,0,0,2,0,0,0.1,4,0,57,63,90.5,8,50,3,0,0,0,0,0,0,0,0,4,0,4,2,1,1,0,0,0,0,57,63,90.5,954,224,27,27,100,23,25,92,5,9,55.6,0,0.1,0,2,4,0,0,8,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Nacho,6,es ESP,LB,32-025,9,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0,0,0,4,4,100,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,4,4,100,74,34,2,2,100,2,2,100,0,0,,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,David Alaba,4,at AUT,CB,29-233,90,0,0,0,0,0,0,0,0,91,0,0,1,0,0,0,0,0,82,83,98.8,5,72,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,82,83,98.8,1334,495,36,36,100,42,43,97.7,2,2,100,0,0,0,0,4,0,0,5,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Éder Militão,3,br BRA,CB,24-025,90,0,0,0,0,0,0,1,0,75,1,2,1,0,0,0,0,0,54,61,88.5,0,48,0,0,0,1,1,1,0,0,0,0,,0,1,0,1,2,3,9,0,54,61,88.5,987,231,23,23,100,25,29,86.2,6,8,75,0,0,0,0,4,0,0,0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Dani Carvajal,2,es ESP,RB,30-032,90,0,0,0,0,0,0,0,0,85,5,0,1,0,0,0,2,0,64,77,83.1,7,52,0,0,0,5,1,3,1,1,1,1,100,0,1,0,1,0,5,2,0,64,77,83.1,1046,235,33,34,97.1,24,29,82.8,6,11,54.5,0,0,0,1,5,1,0,7,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/12/22,La Liga,Villarreal,Thibaut Courtois,1,be BEL,GK,29-277,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,29,32,90.6,0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,29,32,90.6,573,337,7,7,100,19,19,100,3,6,50,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga
2/15/22,Champions League,Paris Saint Germain,Karim Benzema,9,fr FRA,FW,34-058,86,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,25,32,78.1,3,24,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,25,32,78.1,282,58,17,18,94.4,7,9,77.8,0,0,,0,0,0,0,2,2,0,3,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League
2/15/22,Champions League,Paris Saint Germain,Gareth Bale,18,wls WAL,FW,32-214,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2,100,23,6,1,1,100,1,1,100,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/59e6b28f/Paris-Saint-Germain-Real-Madrid-February-15-2022-Champions-League
