Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Touches, Tkl, Int, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
12/22/19,La Liga,Athletic Club,Federico Valverde,15,uy URU,CM,21-153,90,0,0,0,0,0,0,0,0,89,0,0,3,0,0,0,0,0,77,84,91.7,8,63,4,3,3,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,1,77,84,91.7,1329,395,35,37,94.6,32,35,91.4,9,11,81.8,0,0,0.1,0,9,0,0,8,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
12/22/19,La Liga,Athletic Club,Toni Kroos,8,de GER,"RM,CM",29-352,90,0,0,0,0,3,1,0,0,110,1,2,0,0.6,0.6,0.7,4,0,84,100,84,10,83,4,3,3,1,1,0,1,0,0,2,0,2,0,0,0,2,3,0,0,84,100,84,1787,374,38,40,95,22,25,88,23,33,69.7,0,0.7,0.2,2,4,0,0,10,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
12/22/19,La Liga,Athletic Club,Ferland Mendy,23,fr FRA,LB,24-197,90,0,0,0,0,0,0,0,0,104,1,3,1,0,0,0.5,3,0,82,92,89.1,9,63,5,3,1,1,1,1,0,0,1,1,100,0,1,1,0,3,4,1,0,82,92,89.1,1257,246,44,48,91.7,32,36,88.9,4,4,100,0,0.5,0,2,8,1,0,9,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
12/22/19,La Liga,Athletic Club,Sergio Ramos,4,es ESP,CB,33-267,90,0,0,0,0,1,1,1,0,81,1,1,0,0.4,0.4,0,0,0,71,74,95.9,2,53,2,1,1,1,0,1,0,0,1,1,100,0,0,0,0,1,2,1,0,71,74,95.9,1401,464,33,34,97.1,22,23,95.7,15,15,100,0,0,0,0,5,0,0,2,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
12/22/19,La Liga,Athletic Club,Éder Militão,3,br BRA,CB,21-338,56,0,0,0,0,0,0,0,0,48,2,1,0,0,0,0,1,0,38,43,88.4,2,26,0,0,0,2,2,0,1,1,0,0,,0,0,0,0,1,3,1,0,38,43,88.4,832,270,12,12,100,18,20,90,8,10,80,0,0,0,0,1,0,0,2,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
12/22/19,La Liga,Athletic Club,Nacho,6,es ESP,CB,29-338,34,0,0,0,0,1,0,0,0,30,1,0,0,0.2,0.2,0,0,0,20,23,87,1,14,0,0,0,1,0,1,0,0,1,1,100,0,0,0,0,0,1,2,0,20,23,87,422,188,4,4,100,15,17,88.2,1,2,50,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
12/22/19,La Liga,Athletic Club,Dani Carvajal,2,es ESP,RB,27-345,90,0,0,0,0,1,0,0,0,137,2,1,0,0,0,0.2,6,0,102,128,79.7,15,83,4,2,1,2,1,0,2,0,0,0,,0,0,0,0,1,3,2,0,102,128,79.7,1815,596,54,59,91.5,34,41,82.9,14,23,60.9,0,0.2,0.2,4,7,6,2,15,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
12/22/19,La Liga,Athletic Club,Thibaut Courtois,13,be BEL,GK,27-225,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,32,36,88.9,0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,36,88.9,783,542,4,4,100,24,24,100,4,8,50,0,0,0,0,1,1,0,0,https://fbref.com/en/matches/8149f9db/Real-Madrid-Athletic-Club-December-22-2019-La-Liga
1/4/20,La Liga,Getafe,Karim Benzema,9,fr FRA,FW,32-016,80,0,0,0,0,2,2,0,0,35,1,0,0,0.1,0.1,0,0,0,17,27,63,2,14,0,0,0,1,0,1,0,0,1,1,100,0,0,0,0,0,1,0,0,17,27,63,243,39,13,15,86.7,1,2,50,2,4,50,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Luka Jović,18,rs SRB,FW,22-012,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.3,1,0,1,1,100,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,100,17,6,0,0,,1,1,100,0,0,,0,0.3,0,1,0,0,0,0,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Isco,22,es ESP,LW,27-258,70,0,0,0,0,0,0,0,0,32,0,2,1,0,0,0,1,1,17,23,73.9,2,17,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,17,23,73.9,232,86,10,12,83.3,6,7,85.7,0,1,0,0,0,0,0,1,1,0,2,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Vinicius Júnior,25,br BRA,LW,19-176,20,0,0,0,0,1,0,0,0,9,1,1,0,0.3,0.3,0,0,0,4,5,80,0,5,4,0,0,1,1,1,0,0,1,2,50,1,0,0,0,1,2,0,0,4,5,80,51,11,3,3,100,1,1,100,0,0,,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Gareth Bale,11,wls WAL,RW,30-172,90,0,0,0,0,3,2,0,0,46,1,1,1,0.6,0.6,0.1,4,1,20,32,62.5,1,22,2,3,2,1,1,1,0,0,0,0,,0,1,1,0,1,2,0,0,20,32,62.5,266,137,14,18,77.8,2,5,40,2,5,40,0,0.1,0,1,0,1,1,1,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Toni Kroos,8,de GER,LM,30-000,70,0,1,0,0,0,0,0,0,43,1,0,0,0,0,0.2,1,1,28,34,82.4,1,18,2,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,1,4,0,28,34,82.4,465,124,14,16,87.5,7,9,77.8,4,6,66.7,1,0.2,0.5,1,1,0,0,1,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Federico Valverde,15,uy URU,"RM,LM",21-166,20,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,2,1,7,9,77.8,2,6,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7,9,77.8,97,39,5,5,100,1,2,50,1,1,100,1,1,0.5,2,0,0,0,2,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Casemiro,14,br BRA,CM,27-315,90,0,0,0,0,0,0,0,0,74,4,1,0,0,0,0,0,0,41,58,70.7,2,22,0,0,0,4,4,4,0,0,1,4,25,3,0,0,0,1,5,10,0,41,58,70.7,723,308,23,26,88.5,10,18,55.6,6,10,60,0,0,0,0,4,0,0,2,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Luka Modrić,10,hr CRO,"RM,LM",34-117,90,1,0,0,0,1,1,0,0,74,0,1,1,0.5,0.5,0,2,0,47,60,78.3,4,36,2,2,1,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0,47,60,78.3,827,203,22,26,84.6,14,18,77.8,8,11,72.7,0,0,0,0,4,0,0,4,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Ferland Mendy,23,fr FRA,LB,24-210,90,0,1,0,0,0,0,1,0,65,2,2,0,0,0,0,2,0,33,53,62.3,0,27,2,4,4,2,2,1,1,0,0,1,0,1,0,0,0,2,4,3,0,33,53,62.3,447,199,22,26,84.6,5,14,35.7,4,6,66.7,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Éder Militão,3,br BRA,CB,21-351,90,0,0,0,0,0,0,0,0,55,2,4,1,0,0,0.1,2,0,30,38,78.9,1,23,0,1,0,2,0,2,0,0,0,1,0,1,1,1,0,4,6,7,0,30,38,78.9,540,254,14,15,93.3,11,14,78.6,4,8,50,0,0.1,0,1,0,0,0,1,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Raphaël Varane,5,fr FRA,CB,26-254,90,1,0,0,0,1,1,0,0,59,0,2,2,0.2,0.2,0.1,1,0,31,42,73.8,0,23,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,2,2,9,0,31,42,73.8,557,239,14,16,87.5,15,15,100,2,10,20,0,0.1,0,1,0,0,0,0,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Dani Carvajal,2,es ESP,RB,27-358,90,0,0,0,0,1,1,0,0,85,1,3,4,0,0,0,1,0,51,67,76.1,3,34,0,1,0,1,1,0,1,0,0,0,,0,4,1,3,3,4,2,0,51,67,76.1,750,397,27,31,87.1,21,27,77.8,2,3,66.7,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/4/20,La Liga,Getafe,Thibaut Courtois,13,be BEL,GK,27-238,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,21,33,63.6,0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,21,33,63.6,649,390,1,1,100,13,13,100,7,18,38.9,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/8bd8e38b/Getafe-Real-Madrid-January-4-2020-La-Liga
1/18/20,La Liga,Sevilla,Luka Jović,18,rs SRB,FW,22-026,61,0,1,0,0,1,0,0,0,21,0,0,0,0.1,0.1,0.5,1,1,14,18,77.8,1,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,18,77.8,173,8,10,12,83.3,4,5,80,0,1,0,1,0.5,0,1,0,1,0,1,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Karim Benzema,9,fr FRA,FW,32-030,29,0,0,0,0,1,0,0,0,23,0,0,1,0.1,0.1,0,2,0,16,20,80,3,12,2,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,16,20,80,227,29,8,11,72.7,5,5,100,1,1,100,0,0,0,0,1,0,0,3,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Rodrygo,27,br BRA,LW,19-009,61,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0.1,1,0,18,25,72,1,20,1,3,2,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,18,25,72,190,32,15,17,88.2,2,6,33.3,0,1,0,0,0.1,0.1,1,1,0,0,1,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Vinicius Júnior,25,br BRA,LW,19-190,29,0,0,0,0,1,0,0,0,24,1,0,2,0,0,0.2,3,0,12,19,63.2,0,18,5,3,2,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0,12,19,63.2,156,8,7,9,77.8,4,7,57.1,0,0,,0,0.2,0.1,2,1,0,0,0,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Lucas Vázquez,17,es ESP,RW,28-201,90,0,1,0,0,0,0,0,0,64,2,0,1,0,0,0.3,2,1,42,53,79.2,1,41,5,4,2,2,0,1,1,0,2,4,50,2,1,0,1,0,2,2,1,42,53,79.2,483,83,27,30,90,11,15,73.3,0,0,,1,0.3,0.2,2,3,2,1,1,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Toni Kroos,8,de GER,LM,30-014,90,0,0,0,0,4,2,0,0,72,1,1,1,0.2,0.2,0,3,0,59,64,92.2,4,46,4,2,2,1,0,1,0,0,1,4,25,3,1,0,1,1,2,1,0,59,64,92.2,1062,266,29,29,100,16,16,100,9,11,81.8,0,0,0,1,4,0,0,4,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Casemiro,14,br BRA,CM,27-329,90,2,0,0,0,4,2,1,0,64,5,2,0,0.9,0.9,0,2,1,41,48,85.4,4,42,2,1,1,5,5,1,2,2,2,5,40,3,0,0,0,2,7,1,0,41,48,85.4,713,275,18,21,85.7,16,18,88.9,5,5,100,0,0,0,0,5,1,0,4,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Luka Modrić,10,hr CRO,RM,34-131,90,0,0,0,0,1,0,1,0,83,2,1,0,0,0,0.1,5,1,63,74,85.1,11,48,2,3,3,2,2,2,0,0,2,4,50,2,0,0,0,1,3,0,0,63,74,85.1,1012,249,34,38,89.5,12,13,92.3,11,15,73.3,0,0.1,0.1,2,6,1,0,11,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Marcelo,12,br BRA,LB,31-251,70,0,0,0,0,1,0,0,0,55,1,2,4,0,0,0,1,0,37,42,88.1,2,29,0,0,0,1,0,0,1,0,0,1,0,1,4,1,3,2,3,1,0,37,42,88.1,526,239,21,23,91.3,12,12,100,2,2,100,0,0,0,0,5,0,0,2,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Ferland Mendy,23,fr FRA,LB,24-224,20,0,0,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,18,22,81.8,0,12,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,18,22,81.8,313,123,10,12,83.3,4,4,100,3,5,60,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Raphaël Varane,5,fr FRA,CB,26-268,90,0,0,0,0,0,0,0,0,55,3,1,0,0,0,0,1,0,40,47,85.1,2,33,1,0,0,3,2,2,1,0,2,2,100,0,0,0,0,1,4,3,0,40,47,85.1,899,282,10,10,100,23,26,88.5,7,9,77.8,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Éder Militão,3,br BRA,CB,22-000,90,0,0,0,0,0,0,0,0,57,4,2,0,0,0,0,0,0,42,46,91.3,2,32,0,0,0,4,2,0,4,0,2,2,100,0,0,0,0,2,6,5,0,42,46,91.3,947,291,12,12,100,23,24,95.8,7,9,77.8,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Dani Carvajal,2,es ESP,RB,28-007,90,0,0,0,0,0,0,1,0,103,1,1,2,0,0,0,1,0,74,88,84.1,4,53,0,5,3,1,1,0,1,0,1,2,50,1,2,0,2,1,2,4,0,74,88,84.1,1072,393,51,54,94.4,17,21,81,6,9,66.7,0,0,0,0,6,1,0,4,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/18/20,La Liga,Sevilla,Thibaut Courtois,13,be BEL,GK,27-252,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,26,32,81.3,0,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,32,81.3,636,361,4,4,100,18,18,100,4,10,40,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/1a4ee6ce/Real-Madrid-Sevilla-January-18-2020-La-Liga
1/26/20,La Liga,Valladolid,Karim Benzema,9,fr FRA,FW,32-038,90,0,0,0,0,2,1,0,0,59,3,1,1,0.1,0.1,0,0,0,35,44,79.5,3,23,3,0,0,3,1,0,3,0,0,0,,0,1,0,1,1,4,1,0,35,44,79.5,396,60,22,25,88,6,8,75,1,2,50,0,0,0,0,1,0,0,3,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Isco,22,es ESP,LW,27-280,72,0,0,0,0,1,0,0,0,69,0,1,0,0.1,0.1,0,1,0,52,64,81.3,3,48,9,5,5,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,52,64,81.3,621,122,32,34,94.1,12,15,80,1,2,50,0,0,0.1,1,3,1,0,3,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Lucas Vázquez,17,es ESP,RW,28-209,18,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,9,12,75,0,9,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,2,0,0,9,12,75,120,28,7,8,87.5,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Rodrygo,27,br BRA,"RW,LW",19-017,89,0,0,0,0,1,1,0,0,55,0,0,4,0,0,0.1,2,0,35,41,85.4,4,38,4,6,3,0,0,0,0,0,0,2,0,2,4,0,4,0,0,0,0,35,41,85.4,366,128,25,26,96.2,3,5,60,2,3,66.7,0,0.1,0.2,1,2,3,2,4,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Luka Jović,18,rs SRB,FW,22-034,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,100,18,0,0,0,,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Toni Kroos,8,de GER,LM,30-022,90,0,1,0,0,1,0,0,0,101,1,1,1,0,0,0.2,6,2,92,97,94.8,11,54,3,0,0,1,0,0,0,1,0,0,,0,1,0,1,1,2,0,0,92,97,94.8,1647,467,43,44,97.7,28,29,96.6,15,17,88.2,1,0.2,0.2,4,10,3,2,11,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Casemiro,14,br BRA,CM,27-337,90,0,0,0,0,5,0,0,0,77,0,3,3,0.2,0.2,0,3,0,45,57,78.9,5,33,1,3,3,0,0,0,0,0,0,5,0,5,3,0,3,3,3,4,0,45,57,78.9,761,179,20,23,87,20,22,90.9,4,5,80,0,0,0,0,5,0,0,5,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Luka Modrić,10,hr CRO,RM,34-139,87,0,0,0,0,0,0,1,0,81,1,1,0,0,0,0,2,0,63,72,87.5,2,48,5,2,1,1,1,0,0,1,0,1,0,1,0,0,0,1,2,0,0,63,72,87.5,982,205,27,30,90,22,23,95.7,6,9,66.7,0,0,0,1,3,1,0,2,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Federico Valverde,15,uy URU,RM,21-188,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,75,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,75,26,1,3,3,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Ferland Mendy,23,fr FRA,LB,24-232,90,0,0,0,0,0,0,0,0,87,4,1,2,0,0,0,1,0,59,71,83.1,1,42,5,7,5,4,3,2,2,0,2,2,100,0,2,1,1,1,5,2,0,59,71,83.1,640,174,44,46,95.7,9,13,69.2,1,2,50,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Sergio Ramos,4,es ESP,CB,33-302,90,0,0,0,0,1,0,0,0,65,3,1,0,0.1,0.1,0,0,0,44,56,78.6,3,34,0,0,0,3,3,2,1,0,0,0,,0,0,0,0,1,4,1,0,44,56,78.6,799,322,23,26,88.5,14,17,82.4,7,13,53.8,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Raphaël Varane,5,fr FRA,CB,26-276,90,0,0,0,0,0,0,1,0,63,1,0,1,0,0,0,0,0,46,55,83.6,1,40,0,0,0,1,1,0,1,0,1,1,100,0,1,1,0,0,1,5,0,46,55,83.6,945,295,14,16,87.5,26,27,96.3,6,10,60,0,0,0,0,5,0,0,1,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Nacho,6,es ESP,RB,30-008,90,1,0,0,0,1,1,1,0,93,4,5,2,0.1,0.1,0,2,0,65,78,83.3,3,31,2,1,0,4,2,2,1,1,2,3,66.7,1,2,1,1,5,9,2,0,65,78,83.3,899,282,39,44,88.6,18,21,85.7,3,4,75,0,0,0,0,5,0,0,3,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
1/26/20,La Liga,Valladolid,Thibaut Courtois,13,be BEL,GK,27-260,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,19,29,65.5,0,15,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,19,29,65.5,425,180,4,4,100,14,15,93.3,1,10,10,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fedfad07/Valladolid-Real-Madrid-January-26-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Karim Benzema,9,fr FRA,FW,32-044,90,1,0,0,0,2,1,0,0,49,0,0,0,0.5,0.5,0.1,1,0,35,38,92.1,8,30,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,35,38,92.1,516,113,24,27,88.9,4,4,100,5,5,100,0,0.1,0,2,4,2,0,8,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Isco,22,es ESP,LW,27-286,45,0,0,0,0,0,0,0,0,36,1,0,1,0,0,0,1,0,28,33,84.8,2,26,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,28,33,84.8,464,89,17,18,94.4,7,9,77.8,4,5,80,0,0,0,0,6,1,0,2,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Lucas Vázquez,17,es ESP,RW,28-215,45,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,2,0,23,30,76.7,2,19,3,1,0,2,1,1,1,0,1,2,50,1,0,0,0,0,2,1,0,23,30,76.7,321,89,16,16,100,4,8,50,2,4,50,0,0,0,1,0,1,0,2,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Federico Valverde,15,uy URU,"LM,RW",21-194,90,0,0,0,0,1,1,0,0,63,3,4,4,0,0,0,4,0,36,48,75,3,33,4,1,1,3,2,1,1,1,1,2,50,1,4,0,4,4,7,1,0,36,48,75,547,104,27,30,90,5,10,50,3,4,75,0,0,0,2,6,0,0,3,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Luka Modrić,10,hr CRO,"RM,AM",34-145,90,0,0,0,0,3,1,0,0,82,2,4,0,0.1,0.1,0.1,2,0,60,66,90.9,7,52,2,2,0,2,1,1,0,1,2,4,50,2,0,0,0,4,6,0,0,60,66,90.9,977,311,30,31,96.8,21,23,91.3,6,8,75,0,0.1,0.2,2,5,1,0,7,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Toni Kroos,8,de GER,DM,30-028,45,0,0,0,0,2,0,0,0,62,3,1,0,0.1,0.1,0.1,2,0,50,54,92.6,7,39,0,0,0,3,1,1,2,0,1,2,50,1,0,0,0,1,4,0,0,50,54,92.6,930,234,22,23,95.7,18,19,94.7,9,11,81.8,0,0.1,0.2,2,6,1,1,7,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Vinicius Júnior,25,br BRA,LW,19-204,45,0,0,0,0,2,2,0,0,20,0,0,0,0.1,0.1,0,2,1,10,13,76.9,1,16,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,13,76.9,172,15,5,5,100,4,5,80,1,2,50,0,0,0,1,0,1,0,1,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Casemiro,14,br BRA,"CM,DM",27-343,90,0,0,0,0,1,0,1,0,85,3,1,1,0.1,0.1,0,6,0,60,76,78.9,5,40,1,1,1,3,2,2,1,0,1,4,25,3,1,0,1,1,4,1,0,60,76,78.9,1258,409,27,30,90,18,23,78.3,13,19,68.4,0,0,0,2,4,0,0,5,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
2/1/20,La Liga,Atletico Madrid,Ferland Mendy,23,fr FRA,LB,24-238,90,0,1,0,0,1,0,1,0,72,0,0,2,0,0,0.5,4,1,56,63,88.9,2,46,3,6,4,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,56,63,88.9,804,176,35,37,94.6,16,19,84.2,2,4,50,1,0.5,0.3,1,2,0,0,2,https://fbref.com/en/matches/1d038878/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-1-2020-La-Liga
